time_bucket,as_collateral_tx_count,as_debt_tx_count,liquidation_tx_count,unique_liquidated_users,unique_liquidators,liquidated_collateral_value_usd,liquidated_collateral_value_eth,liquidation_debt_covered_value_usd,liquidation_debt_covered_value_eth
2025-11-14 00:00:00.000 UTC,80,80,160,159,103,3035682.351320116,967.8897516992491,2857408.4428339247,911.0459174063496
2025-11-15 00:00:00.000 UTC,1,1,2,2,2,15067.344480668873,4.798342524593278,14422.64348407136,4.593001701462539
2025-11-16 00:00:00.000 UTC,119,119,238,235,109,35554806.1815848,11550.676073396251,33445781.348053284,10865.614651974443
2025-11-17 00:00:00.000 UTC,81,81,162,159,70,3889112.2754739667,1285.6697105347944,3676573.762551545,1215.437662205771
2025-11-18 00:00:00.000 UTC,46,46,92,92,54,924153.4052919629,307.3375289955541,877391.1142500911,291.7915767796827
2025-11-19 00:00:00.000 UTC,116,116,232,232,101,9219175.66153298,3180.7337356279613,8797770.144519428,3035.4602975850016
2025-11-20 00:00:00.000 UTC,179,179,358,358,135,34871745.13124155,12203.218895242771,33027794.521333534,11559.260469728664
2025-11-21 00:00:00.000 UTC,503,503,1006,978,323,58288269.85601746,21144.356491705268,54299181.25941065,19698.254086963865
2025-11-22 00:00:00.000 UTC,8,8,16,16,16,12978.920914140233,4.746467424162227,12059.658864850273,4.410285509523447
2025-11-23 00:00:00.000 UTC,3,3,6,4,6,582143.1985308921,206.0556577010265,555652.0419969973,196.67824715278485
2025-11-24 00:00:00.000 UTC,6,6,12,10,9,77171.46577520951,27.36626828852135,73455.41003258934,26.04828060810969
2025-11-25 00:00:00.000 UTC,4,4,8,8,7,30.277267475580327,0.010346336901734752,28.971010732009294,0.009899822156349646
2025-11-26 00:00:00.000 UTC,14,14,28,27,23,37436.280561894615,12.468040045763427,35730.72591357294,11.899462085380447
2025-11-27 00:00:00.000 UTC,18,18,36,34,21,1561719.9125231232,512.2406152765382,1501037.2108144155,492.33716557067635
2025-11-28 00:00:00.000 UTC,2,2,4,4,4,1829.4776906665425,0.6018433979090979,1747.5292367795546,0.5748627981025415
2025-11-29 00:00:00.000 UTC,3,3,6,6,6,31.311803936308053,0.010402468516282164,30.15500349036688,0.010018173342784913
2025-11-30 00:00:00.000 UTC,5,5,10,10,10,11.879634608430845,0.0039511496374986885,6007.960058788157,1.9780951795665742
2025-12-01 00:00:00.000 UTC,34,34,68,68,58,2180199.3707302622,757.3431866400703,2088577.532789365,725.5645188358122
2025-12-02 00:00:00.000 UTC,5,5,10,10,10,3587940.8566938182,1231.4813108701096,3337574.728186892,1145.2116158540987
2025-12-03 00:00:00.000 UTC,6,6,12,12,11,4623.440707845275,1.4893191673305393,4291.350403859738,1.38200220843206
2025-12-04 00:00:00.000 UTC,7,7,14,14,9,385.9038642880879,0.12299775693135706,364.39841023516266,0.11614663364529156
2025-12-05 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-06 00:00:00.000 UTC,2,2,4,4,4,1232.5414114901862,0.4052510690670451,1178.7709952855396,0.3875717657743468
2025-12-07 00:00:00.000 UTC,6,6,12,12,7,247791.82812191168,83.22566085732149,234547.7226311769,78.77855424356915
2025-12-08 00:00:00.000 UTC,2,2,4,4,4,6612.982184312366,2.1190143744200136,6175.155171265231,1.9786669537833106
2025-12-09 00:00:00.000 UTC,11,11,22,21,11,2656563.592678987,797.0146442954131,2573075.22430619,771.8718534141802
2025-12-10 00:00:00.000 UTC,3,3,6,6,6,10.03732873984156,0.002973517475853011,9.595545563148443,0.0028427368224049378
2025-12-11 00:00:00.000 UTC,4,4,8,8,8,4975.122899482681,1.5396773896672662,4677.234842920261,1.4476238353370297
2025-12-12 00:00:00.000 UTC,10,10,20,20,17,244646.99981328216,76.47950227075813,224811.12679072734,70.28972609990073
2025-12-13 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-14 00:00:00.000 UTC,5,5,10,10,9,27534.638967629966,8.876374054335042,26182.05032630407,8.440376298032454
2025-12-15 00:00:00.000 UTC,30,30,60,60,47,562054.8497095667,187.4729512892988,527958.669111603,176.13385880048727
2025-12-16 00:00:00.000 UTC,5,5,10,10,10,3596.386927963402,1.226755618292864,3410.8513320082284,1.1634478143675797
2025-12-17 00:00:00.000 UTC,19,19,38,35,27,61728.367412911626,21.674683233627555,58659.152806909195,20.597429829852334
2025-12-18 00:00:00.000 UTC,17,17,34,34,31,560853.2365456589,194.6704871835045,514663.8629816173,178.71008443987114
2025-12-19 00:00:00.000 UTC,2,2,4,4,4,8.702230029194002,0.0029433437618438998,8.368198575252677,0.002830362377876245
2025-12-20 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-21 00:00:00.000 UTC,10,10,20,20,16,22272.340144052756,7.443923947027238,20490.643762407493,6.848415304413335
2025-12-22 00:00:00.000 UTC,9,9,18,18,16,6856.818029913626,2.2939365077820684,6369.582094494687,2.1308066649550588
2025-12-23 00:00:00.000 UTC,4,4,8,8,7,1249.6765240408026,0.4262819388711232,1185.3673526533992,0.40434922751870406
2025-12-24 00:00:00.000 UTC,9,9,18,18,17,78375.24393589278,26.835172927186143,74258.69011994901,25.42574938674483
2025-12-25 00:00:00.000 UTC,1,1,2,1,1,73.31525017008676,0.024843361370488377,70.76761605223189,0.023980078562575682
2025-12-26 00:00:00.000 UTC,3,3,6,5,5,4098.562061293761,1.3845937387473957,3903.573277394961,1.3187611450819552
2025-12-27 00:00:00.000 UTC,2,2,4,4,4,5.629921127456635,0.0019154899530542807,5.332469174540014,0.001814287478847194
2025-12-28 00:00:00.000 UTC,1,1,2,2,2,23.212800196748542,0.007889274359035024,22.4198672422055,0.007619782302969048
2025-12-29 00:00:00.000 UTC,3,3,6,6,6,4177.000935515839,1.3889721116734897,3941.668849492458,1.3107504041548876
2025-12-30 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-31 00:00:00.000 UTC,6,6,12,12,11,17670.076721985344,5.941139687087547,16428.972516918897,5.523890421913403
2026-01-01 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-01-02 00:00:00.000 UTC,2,2,4,3,3,29635.792958091675,9.677553339952805,28482.179828908418,9.300841123118632
2026-01-03 00:00:00.000 UTC,1,1,2,2,2,0.000322909761875,1.036848437866494e-07,0.00030944175869199484,9.9360194292e-08
2026-01-04 00:00:00.000 UTC,1,1,2,1,1,4689.855375797811,1.4904829019435337,4648.023167292181,1.4771882080708956
2026-01-05 00:00:00.000 UTC,3,3,6,6,5,467420.823227776,147.46734696186317,448889.59667209524,141.6166431121405
2026-01-06 00:00:00.000 UTC,3,3,6,5,5,91639.39455957268,28.1577828024571,86132.30340877025,26.46485249015931
2026-01-07 00:00:00.000 UTC,6,6,12,12,10,180961.39751334686,56.93515531002223,171435.26407433598,53.939120547285185
2026-01-08 00:00:00.000 UTC,8,8,16,16,12,75053.40995958765,24.2249077444168,71217.4508982383,22.986726949266966
2026-01-09 00:00:00.000 UTC,1,1,2,2,2,5.410283561611556,0.001756458209722311,5.155779768557001,0.0016738335210363837
2026-01-10 00:00:00.000 UTC,1,1,2,2,2,1.4872394228709749,0.0004804754703613049,1.3796930470261415,0.000445730967723009
2026-01-11 00:00:00.000 UTC,1,1,2,2,2,8262.200621438384,2.6432053909485345,7927.669535899618,2.536183346453296
2026-01-12 00:00:00.000 UTC,1,1,2,2,2,249999.982234022,80.08059640846514,238973.23200166415,76.54875500347454
2026-01-13 00:00:00.000 UTC,7,7,14,14,13,137521.30759392606,41.60525743154615,130505.57015364787,39.482078679795755
2026-01-14 00:00:00.000 UTC,1,1,2,2,2,1883.0612226905348,0.5593166872415088,1795.960520439969,0.5334451693161206
2026-01-15 00:00:00.000 UTC,6,6,12,12,12,263977.20986268425,79.29845236481853,251937.8796096924,75.68246407419494
2026-01-16 00:00:00.000 UTC,2,2,4,4,4,28637.88022315043,8.692309249480072,27190.876706803836,8.253167081400512
2026-01-17 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-01-18 00:00:00.000 UTC,2,2,4,4,4,8689.222632015142,2.6064983316096817,8262.114052457615,2.4784152127512438
2026-01-19 00:00:00.000 UTC,18,18,36,35,25,3777592.9068020484,1176.7907319323824,3656160.7665085476,1138.9723150552552
2026-01-20 00:00:00.000 UTC,48,48,96,95,67,4418555.19750448,1419.1517618592009,4225985.3260651855,1357.2635572048375
2026-01-21 00:00:00.000 UTC,21,21,42,42,35,111275.80295842011,38.01937542851338,104783.24594732262,35.80349454229729
2026-01-22 00:00:00.000 UTC,12,12,24,24,19,6686.446664526565,2.2606392332670864,6331.0292514188295,2.140497328383096
2026-01-23 00:00:00.000 UTC,4,4,8,8,8,726.3946755080401,0.24841898872399218,694.1696493026886,0.23739786352986317
2026-01-24 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-01-25 00:00:00.000 UTC,52,52,104,102,58,851284.4121128322,301.5871045730485,807390.0516724823,286.04524132099317
2026-01-26 00:00:00.000 UTC,1,1,2,2,2,9347.157970198492,3.2216988984983206,8937.52146897572,3.080509065197965
2026-01-27 00:00:00.000 UTC,3,3,6,6,6,1049.6345313491195,0.36016686697697275,933.4890738786675,0.3203269257814963
2026-01-28 00:00:00.000 UTC,6,6,12,11,8,2136.5955155049287,0.7090573076514679,2039.311918303314,0.6767798930687202
2026-01-29 00:00:00.000 UTC,69,69,138,137,84,5023315.92521321,1769.5367156289403,4733028.549336887,1667.578111337717
2026-01-30 00:00:00.000 UTC,151,151,302,301,135,2672605.125956828,969.1334406930612,2496203.0389921665,905.2538453221895
2026-01-31 00:00:00.000 UTC,1204,1204,2408,2306,504,124917782.8771108,51296.76798059604,117465016.80888364,48236.83367366071
2026-02-01 00:00:00.000 UTC,305,305,610,605,199,10287032.300018106,4481.0133398543985,9603735.268963883,4183.519667999878
2026-02-02 00:00:00.000 UTC,788,788,1576,670,249,36331844.54945588,16163.24691321554,33795992.61279354,15037.418368282057
2026-02-03 00:00:00.000 UTC,209,209,418,418,105,23848726.641442172,11008.590688853443,22590317.552885346,10427.751255639048
2026-02-04 00:00:00.000 UTC,141,141,282,280,111,4501910.004181659,2110.1813680691057,4266369.22847436,1999.8533413228756
2026-02-05 00:00:00.000 UTC,1873,1873,3746,3705,829,122657834.86943159,62578.42444105851,115017180.28336313,58698.20637746185
2026-02-06 00:00:00.000 UTC,680,680,1360,1309,242,90970196.43267852,48957.540285373005,83345136.12308632,44875.532643181345
2026-02-07 00:00:00.000 UTC,19,19,38,37,21,1639.7222504847211,0.80039565834695,1564.5796799317854,0.763716351349026
2026-02-08 00:00:00.000 UTC,44,44,88,87,35,14373.358309019259,6.875780518743374,13709.820266376317,6.558384835530174
2026-02-09 00:00:00.000 UTC,10,10,20,19,18,90712.41592554061,44.24240562806549,86194.91012463979,42.03941694655131
2026-02-10 00:00:00.000 UTC,10,10,20,20,18,88529.67135805626,43.97969998956896,82941.59902672296,41.20324282243378
2026-02-11 00:00:00.000 UTC,17,17,34,34,32,170801.98037184135,87.1820837482501,161778.46053575265,82.58194805121093
2026-02-12 00:00:00.000 UTC,3,3,6,6,6,487.00399057131705,0.24778793398943352,464.1891607682296,0.23617951899160178
2026-02-13 00:00:00.000 UTC,6,6,12,12,12,941751.2223094911,471.36750311096483,893095.813354799,446.9571812083986
2026-02-14 00:00:00.000 UTC,3,3,6,6,6,7.8155029494130694,0.003749321948916169,7.382752979852365,0.003541732894526806
2026-02-15 00:00:00.000 UTC,8,8,16,15,13,14329.899446139667,7.131200759359062,13483.240547499327,6.709515153248423
2026-02-16 00:00:00.000 UTC,8,8,16,10,15,9089.779136151512,4.610099001481187,8158.71506585267,4.138807490374837
2026-02-17 00:00:00.000 UTC,2,2,4,4,4,4.954250485976961,0.0024986251401382126,4.696660337399249,0.002368713778748841
2026-02-18 00:00:00.000 UTC,3,3,6,5,5,174076.3226670979,88.94179539941824,161014.1436137144,82.269596330833
2026-02-19 00:00:00.000 UTC,4,4,8,8,7,10596.545686745118,5.46041510551188,10027.667219181389,5.1673791963311775
2026-02-20 00:00:00.000 UTC,5,5,10,10,10,1334.7026638893901,0.6866088866773636,1205.7998030659005,0.6203026098713929
2026-02-21 00:00:00.000 UTC,1,1,2,2,2,235.7217399018382,0.1199677027575123,224.67297786729253,0.1143448725487307
2026-02-22 00:00:00.000 UTC,7,7,14,10,9,315.9756234462234,0.1615138325151334,300.5727184617248,0.15364047126077016
2026-02-23 00:00:00.000 UTC,40,40,80,78,48,124035.13892807197,65.60012037726841,116519.04176663747,61.64127223356413
2026-02-24 00:00:00.000 UTC,30,30,60,60,40,507764.5134099306,273.64955152116767,479440.52042922773,258.3891434727186
2026-02-25 00:00:00.000 UTC,12,12,24,22,18,6688715.614645363,3277.2984265334053,6375862.56330713,3123.762149502733
2026-02-26 00:00:00.000 UTC,9,9,18,16,13,5310.296513959984,2.606080984196972,5085.592957892947,2.4957040911495065
2026-02-27 00:00:00.000 UTC,17,17,34,32,21,58404.46935074589,30.189932771408728,54601.54286860987,28.22368638160871
2026-02-28 00:00:00.000 UTC,17,17,34,34,24,389673.830948016,207.68897110317192,368224.05903760844,196.2668049666689
2026-03-01 00:00:00.000 UTC,1,1,2,2,2,54.40984205915577,0.027571460622334638,51.515183703591156,0.026105078236379038
2026-03-02 00:00:00.000 UTC,13,13,26,25,21,512120.76123314817,258.37253927059277,479140.8138104344,241.6382235638669
2026-03-03 00:00:00.000 UTC,10,10,20,20,17,5198.403464973693,2.645864000328368,4898.471871702364,2.493149077314126
2026-03-04 00:00:00.000 UTC,10,10,20,19,18,5048680.658724259,2416.7672051482045,4728367.307570335,2263.363014648085
2026-03-05 00:00:00.000 UTC,2,2,4,4,4,1356.3964464553287,0.6525306975803348,1289.5398450097612,0.620382732107246
2026-03-06 00:00:00.000 UTC,15,15,30,30,24,83032.8851494987,41.84239444078176,78365.43256438279,39.488472963917204
2026-03-07 00:00:00.000 UTC,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-03-08 00:00:00.000 UTC,29,29,58,54,36,459455.33820105466,236.5445258998085,425951.95687247306,219.29105062256093
2026-03-09 00:00:00.000 UTC,1,1,2,2,2,7.810002216560492,0.003861950816130517,7.452427791466665,0.0036851356297957446
2026-03-10 00:00:00.000 UTC,41,41,82,80,35,21817597.91940636,10577.622619939968,21013145.98646659,10187.607670966388
2026-03-11 00:00:00.000 UTC,28,28,56,56,23,920602.4185437668,454.455688197635,877072.1161362407,432.9629913585919
2026-03-12 00:00:00.000 UTC,6,6,12,11,10,1743.6789852778109,0.8449524587928777,1657.2040317537849,0.8030481430666713
2026-03-13 00:00:00.000 UTC,1,1,2,2,2,1471.5529235825115,0.695285212570432,1407.9899256028034,0.6652437739720506
2026-03-14 00:00:00.000 UTC,2,2,4,4,4,522.0932165581925,0.25082565406530777,494.4961526502413,0.2375678332631532
2026-03-15 00:00:00.000 UTC,1,1,2,2,2,21.568970136285,0.010252566809060303,20.72016549824386,0.009849067961707073
2026-03-16 00:00:00.000 UTC,8,8,16,15,15,3944937.908931034,1798.820182981575,3743608.216428907,1706.9395551627235
2026-03-17 00:00:00.000 UTC,2,2,4,4,4,269363.0599166269,114.28996252690723,256431.75973249163,108.80344232212039
2026-03-18 00:00:00.000 UTC,10,10,20,20,20,31254.52715103957,14.079273889279262,29888.797044348194,13.463219530567418
2026-03-19 00:00:00.000 UTC,32,32,64,63,46,78105.26764379547,36.39025597141202,73871.7200761818,34.418155986819436
2026-03-20 00:00:00.000 UTC,9,9,18,17,13,1937.038887152825,0.9089688971992175,1812.4859888512117,0.8505221259134554
2026-03-21 00:00:00.000 UTC,14,14,28,24,21,179057.4471390121,83.39674512714653,166800.6444409736,77.68844163501869
2026-03-22 00:00:00.000 UTC,8,8,16,15,10,10365.03349484706,5.033105310352368,9904.264475054246,4.809255072387595
2026-03-23 00:00:00.000 UTC,13,13,26,23,19,331174.3153968818,161.88919390505555,306884.46021407016,150.0178927785394
2026-03-24 00:00:00.000 UTC,7,7,14,8,10,70950.24518076277,33.15804841541244,67830.13996202959,31.69995073037062
2026-03-25 00:00:00.000 UTC,1,1,2,2,2,4.144918080835001,0.0019105554881884632,3.9980188164645143,0.0018428438987733668
2026-03-26 00:00:00.000 UTC,3,3,6,6,6,17991.900523900917,8.709094285695002,17103.095902285102,8.278834152511694
2026-03-27 00:00:00.000 UTC,43,43,86,84,51,6709423.089525732,3334.1824091745652,6333518.212096095,3147.732177551234
2026-03-28 00:00:00.000 UTC,2,2,4,4,4,1116.0282868438692,0.5607704600605163,1041.6661283656038,0.5234058827155458
2026-03-29 00:00:00.000 UTC,15,15,30,28,18,84640.86792127538,42.647420105955014,80658.4008659295,40.640833983447344
2026-03-30 00:00:00.000 UTC,5,5,10,10,8,85406.88570640795,41.69297005149991,81095.8266677807,39.58872456025002
