time_bucket,avg_total_collateral_base,avg_total_debt_base,avg_available_borrows_base,avg_current_liquidation_threshold,avg_ltv,sampled_user_count,account_data_call_count,user_state_observed,user_state_age,borrow_amount_value_usd,collateralization_ratio,borrow_capacity_utilization,remaining_borrow_capacity,risk_buffer,ltv_utilization,distance_to_liquidation,debt_expansion_ratio,capital_efficiency,overcollateral_margin,has_sampled_borrow_position
2025-06-27 00:00:00.000 UTC,8939397.21027105,3061959.7967882543,3875479.300953346,0.8387055555555555,0.8095013888888888,0,0,False,1.0,901335275.3701117,2.9195018235209185,0.4413674489459718,0.43352803436237936,0.029204166666666698,0.965179476309392,0.03482052369060795,0.34252419092309394,100.82729899668286,5877437.413482795,1
2025-06-28 00:00:00.000 UTC,23339444.53396642,20413398.36750466,925894.1031282368,0.865,0.8300000000000001,3,4,True,0.0,786086824.5761162,1.1433394927088487,0.9566108340094944,0.039670785728459064,0.03499999999999992,0.9595375722543353,0.040462427745664664,0.8746308566939792,33.68061409653972,2926046.1664617583,1
2025-06-29 00:00:00.000 UTC,19055137.257480893,7003484.643471286,7758693.261545453,0.7962333333333333,0.7563833333333334,3,7,True,0.0,922932255.8335621,2.720808030220252,0.4744208265564419,0.40717068351210395,0.03984999999999994,0.9499518566584335,0.05004814334156649,0.36753787437147817,48.43482591400523,12051652.614009608,1
2025-06-30 00:00:00.000 UTC,15186496.473411242,7012372.700163019,5298533.792242082,0.907985,0.8872350000000001,7,27,True,0.0,867825893.3330983,2.165671609704686,0.5696065277150081,0.3488977066908644,0.020749999999999935,0.9771471995682749,0.022852800431725107,0.46175052372615316,57.14457543598035,8174123.773248223,1
2025-07-01 00:00:00.000 UTC,29545693.298752252,11516051.36195043,11065070.688013166,0.784975,0.741225,3,3,True,0.0,1202827619.579818,2.565609719002522,0.5099857897437384,0.3745070584781457,0.043749999999999956,0.944265740947164,0.05573425905283602,0.3897708964046129,40.7107596839034,18029641.93680182,1
2025-07-02 00:00:00.000 UTC,27917385.11570144,13594070.100767856,8974184.799737725,0.830646619047619,0.8039945714285714,21,39,True,0.0,1118581042.670703,2.0536443396834136,0.6023536228520406,0.32145506330714396,0.026652047619047603,0.9679140960693904,0.032085903930609616,0.4869392331849235,40.067543505053585,14323315.014933584,1
2025-07-03 00:00:00.000 UTC,18949350.761671867,7129721.263024061,7462958.962837999,0.8441666666666667,0.7998166666666666,8,18,True,0.0,1236511623.0550106,2.657796856652223,0.4885820255547246,0.3938371850677356,0.04435000000000011,0.9474629812438301,0.052537018756169895,0.3762514796784003,65.25350860864614,11819629.498647805,1
2025-07-04 00:00:00.000 UTC,48303772.686711065,18447623.572861627,18725558.935522195,0.82925,0.8043083333333333,5,6,True,0.0,1276861192.5243196,2.6184279235711934,0.4962616146384845,0.38766245148122386,0.02494166666666675,0.9699226208421263,0.030077379157873674,0.3819085455810946,26.43398479050062,29856149.11384944,1
2025-07-05 00:00:00.000 UTC,48303772.686711065,18447623.572861627,18725558.935522195,0.82925,0.8043083333333333,0,0,False,1.0,912785592.4594917,2.6184279235711934,0.4962616146384845,0.38766245148122386,0.02494166666666675,0.9699226208421263,0.030077379157873674,0.3819085455810946,18.89677641495298,29856149.11384944,1
2025-07-06 00:00:00.000 UTC,28134.18558412,15361.79314122,7286.226254,0.83,0.805,1,1,True,0.0,994079725.2736883,1.8314389033548493,0.678284174573879,0.2589812394680663,0.02499999999999991,0.9698795180722892,0.030120481927710774,0.5460187605320546,35333.51702331787,12772.392442900002,1
2025-07-07 00:00:00.000 UTC,50059984.76142395,20503506.73357881,18169039.115807977,0.4954466666666667,0.4805133333333333,6,9,True,0.0,706622640.3245519,2.4415328271353793,0.5301824920818842,0.36294535850136683,0.01493333333333341,0.9698588479082846,0.030141152091715417,0.4095787649815415,14.115518486315498,29556478.027845144,1
2025-07-08 00:00:00.000 UTC,38357091.29576953,14346357.163154837,15262165.383765442,0.7972111111111112,0.7606333333333334,4,5,True,0.0,930709347.4553075,2.6736467564240267,0.48453471936738257,0.3978968391028319,0.03657777777777782,0.9541178274261661,0.04588217257383387,0.3740209874761052,24.264335902810156,24010734.13261469,1
2025-07-09 00:00:00.000 UTC,7956876.603030031,3170327.2897738456,2973093.337860764,0.8107972222222223,0.7795683333333334,16,29,True,0.0,979493724.1745237,2.5097965843134236,0.5160524538256323,0.37365080372474174,0.03122888888888886,0.9614837248661298,0.03851627513387024,0.3984386648105821,123.10027829280727,4786549.3132561855,1
2025-07-10 00:00:00.000 UTC,32697650.3066768,16419077.179925608,10115147.945488416,0.8255841666666667,0.7968397222222222,20,37,True,0.0,2175169289.5878263,1.9914426339778586,0.6187886438108079,0.30935397041122925,0.02874444444444446,0.9651829024767984,0.03481709752320161,0.502148534403185,66.52371865215223,16278573.126751194,1
2025-07-11 00:00:00.000 UTC,41091351.367386036,17017964.77413697,14733324.512639085,0.8066140909090909,0.7780122727272727,11,19,True,0.0,1196637427.036609,2.4145866978073993,0.5359771258556326,0.35855049839837677,0.028601818181818173,0.9645408894982449,0.0354591105017551,0.41414955234701845,29.121393850930225,24073386.593249064,1
2025-07-12 00:00:00.000 UTC,340851.9957613375,190921.94283287,87821.53868432701,0.88,0.8575,2,7,True,0.0,926873840.952517,1.7852950305440474,0.684937785069213,0.2576529982996465,0.022499999999999964,0.9744318181818182,0.025568181818181768,0.5601315092975204,2719.285356925146,149930.0529284675,1
2025-07-13 00:00:00.000 UTC,171971.06958931335,71767.58013760667,66669.13088179,0.83,0.805,1,3,True,0.0,999643530.6444978,2.3962222114717706,0.518414368624744,0.3876764332570794,0.02499999999999991,0.9698795180722892,0.030120481927710774,0.4173235667429172,5812.858715316252,100203.48945170669,1
2025-07-14 00:00:00.000 UTC,34574450.84627941,14719993.005276617,12121356.238868326,0.7301809867909868,0.6997485101010101,22,71,True,0.0,1444073345.670168,2.3488089181758203,0.5484073423949645,0.3505870937115033,0.030432476689976617,0.9583220088710858,0.04167799112891424,0.4257477022765395,41.767065284438665,19854457.841002796,1
2025-07-15 00:00:00.000 UTC,227960.68078225548,103114.21667954265,72493.96065602766,0.79299375,0.7516093749999999,13,24,True,0.0,1029075875.0050049,2.2107589828346312,0.5871834571946004,0.31801080961533346,0.04138437500000014,0.9478124827591641,0.05218751724083592,0.45233334242423917,4514.26917779721,124846.46410271284,1
2025-07-16 00:00:00.000 UTC,28691192.109819543,11974466.397895196,10443037.103018228,0.8284204938271604,0.8018592592592593,36,70,True,0.0,1543099271.3172767,2.396030950895876,0.5341569991238,0.36398059247751174,0.02656123456790116,0.9679374970008373,0.03206250299916269,0.4173568791446955,53.78303088316613,16716725.711924346,1
2025-07-17 00:00:00.000 UTC,873856.0815907767,269898.62910463766,402772.0334984135,0.7728787878787878,0.7353787878787879,11,20,True,0.0,1434330061.6085057,3.237719600465215,0.4012344288365482,0.46091346387977655,0.03749999999999998,0.9514801019407959,0.04851989805920409,0.30885935886983973,1641.3801904284244,603957.452486139,1
2025-07-18 00:00:00.000 UTC,25886116.649390195,11434527.370291842,8826561.29489479,0.8523268516483518,0.8285428571428571,26,59,True,0.0,2047557766.3648422,2.263855410119107,0.5643589818517046,0.34097664838819,0.02378399450549462,0.9720952185660962,0.027904781433903847,0.44172432370466075,79.09868421353487,14451589.279098352,1
2025-07-19 00:00:00.000 UTC,97834538.2639588,51359055.09143512,27998287.587278012,0.8509875,0.8209875,5,5,True,0.0,973427552.8802558,1.904913127583497,0.6471871834137374,0.28617999414213297,0.030000000000000027,0.9647468382320539,0.03525316176794613,0.5249583225186565,9.949733193955863,46475483.17252368,1
2025-07-20 00:00:00.000 UTC,6836417.1036120225,5651752.5476014605,673576.3853451969,0.8675151515151516,0.843939393939394,18,53,True,0.0,915833653.7563007,1.209610124652984,0.8935112477966562,0.09852769003654162,0.023575757575757583,0.9728238088584602,0.027176191141539796,0.8267126569289278,133.96398140663766,1184664.556010562,1
2025-07-21 00:00:00.000 UTC,55103050.23061161,20439191.106814347,21971966.048879243,0.7461767901234568,0.7175545679012346,17,29,True,0.0,1906294106.5014749,2.6959506343790904,0.4819295788554177,0.3987431903846418,0.028622222222222216,0.961641500243546,0.038358499756454,0.3709266732290563,34.59507411156822,34663859.12379726,1
2025-07-22 00:00:00.000 UTC,62192195.37813681,24183393.07303438,24374161.582245123,0.6603766666666667,0.6428888888888888,9,25,True,0.0,968256287.5884657,2.571690216931719,0.49803564542567014,0.3919167257892567,0.01748777777777788,0.9735184801939633,0.026481519806036746,0.38884932307013986,15.568774855129952,38008802.30510244,1
2025-07-23 00:00:00.000 UTC,39296104.92333256,24062282.40146477,9509637.194899758,0.78178,0.7595500000000001,12,23,True,0.0,1138120390.6127734,1.6330996481422908,0.7167383542783908,0.24199948604201968,0.022229999999999972,0.9715648903783674,0.028435109621632648,0.6123325059420199,28.962676907374608,15233822.521867786,1
2025-07-24 00:00:00.000 UTC,4430747.898022237,2495237.68326071,1256228.052022575,0.904656826923077,0.8832877884615385,14,83,True,0.0,828675135.2893685,1.7756817026874387,0.6651367383666872,0.2835250573798884,0.02136903846153848,0.9763788457395287,0.02362115426047129,0.5631639941361851,187.02827476581686,1935510.2147615273,1
2025-07-25 00:00:00.000 UTC,30571591.85210493,10746658.664085364,13086214.44803313,0.9150785714285714,0.8942428571428572,11,62,True,0.0,790209803.8718895,2.8447532212289577,0.4509174623440983,0.42805145742295103,0.02083571428571418,0.9772306827672879,0.02276931723271214,0.3515243405078179,25.847846186572767,19824933.188019566,1
2025-07-26 00:00:00.000 UTC,19287632.19766346,6808603.2270258535,8172119.845204119,0.866385,0.846845,7,13,True,0.0,790118450.6689991,2.832832455429881,0.4544909610970034,0.4236974119712893,0.019540000000000002,0.9774465162716345,0.02255348372836552,0.3530035805976568,40.96503098834057,12479028.970637606,1
2025-07-27 00:00:00.000 UTC,41896747.724194854,19573516.12251468,13970201.412029585,0.8078333333333334,0.7877666666666667,8,18,True,0.0,1018396597.9697328,2.14048142714648,0.5835225658085548,0.3334435766707965,0.020066666666666677,0.9751598927171446,0.02484010728285535,0.4671846189915886,24.30729479705226,22323231.601680174,1
2025-07-28 00:00:00.000 UTC,36107251.88328129,13204941.117671626,14807728.72225502,0.7853138888888888,0.7563666666666666,10,19,True,0.0,853727325.4418898,2.7343743195462227,0.47139173785036853,0.41010400819541265,0.028947222222222124,0.9631392967426331,0.0368607032573669,0.365714376722918,23.644206659692934,22902310.765609667,1
2025-07-29 00:00:00.000 UTC,157091210.5676782,82793408.27953145,48212749.96895094,0.5578833333333333,0.54185,3,4,True,0.0,774614774.4516225,1.8973878939407667,0.6319810410934674,0.306909277703859,0.016033333333333233,0.9712604188450394,0.02873958115496056,0.5270403606945425,4.930987364935367,74297802.28814676,1
2025-07-30 00:00:00.000 UTC,5726652.412947336,2002548.6839603588,2443124.7700884156,0.8393571428571428,0.8145785714285714,10,27,True,0.0,2077114898.408035,2.859681993659185,0.45044889253766335,0.42662354791514445,0.024778571428571428,0.9704791081610076,0.029520891838992425,0.3496892319556212,362.71013999590843,3724103.7289869776,1
2025-07-31 00:00:00.000 UTC,66112571.9264702,23803304.890985936,27626045.16127237,0.7758468986568987,0.7502553357753358,12,75,True,0.0,1465944877.1816108,2.7774534767021506,0.4628350322685191,0.417863718749254,0.025591562881562946,0.9670146739957773,0.03298532600422266,0.3600420343268411,22.17346617239489,42309267.03548426,1
2025-08-01 00:00:00.000 UTC,27675436.423843812,10194153.319292633,11352722.025540356,0.8639030952380953,0.8405014285714285,21,36,True,0.0,690120012.0998057,2.7148342345869483,0.4731151573556221,0.410209322508078,0.023401666666666765,0.9729116994768757,0.027088300523124276,0.368346614780385,24.936192569134406,17481283.10455118,1
2025-08-02 00:00:00.000 UTC,68953485.26687516,27541725.02476875,26579502.045499876,0.7399458333333334,0.7164319444444445,12,22,True,0.0,769447547.9850817,2.503600816755817,0.5088895155501515,0.3854700301605858,0.023513888888888945,0.9682221483929941,0.03177785160700586,0.3994246979419854,11.1589362743165,41411760.24210641,1
2025-08-03 00:00:00.000 UTC,69994933.8769144,28551815.648637258,25740879.34049815,0.8285346938775511,0.8055897959183673,10,24,True,0.0,1367983853.0074334,2.4515055272940294,0.5258868739956785,0.36775346321154195,0.022944897959183752,0.9723066539895856,0.0276933460104144,0.4079126026298621,19.544040936062938,41443118.22827714,1
2025-08-04 00:00:00.000 UTC,56632195.22873851,22331269.48927887,22130514.859721594,0.851815625,0.8295770833333334,12,19,True,0.0,993237966.2317848,2.536004290124542,0.5022576087813015,0.39077621431300735,0.02223854166666661,0.973892775603093,0.026107224396907047,0.3943210994926552,17.538397765088884,34300925.739459634,1
2025-08-05 00:00:00.000 UTC,135419767.24684048,40491645.796413906,64337317.26828829,0.7620933858166922,0.738153081157194,11,113,True,0.0,499719187.22496384,3.3443878257680937,0.38626391612232,0.4750954648372383,0.023940304659498146,0.9685861272318449,0.031413872768155104,0.2990083842236011,3.6901495061211085,94928121.45042658,1
2025-08-06 00:00:00.000 UTC,48144379.80240698,25527229.67506336,14525491.921568165,0.7718455555555555,0.7455844444444445,13,23,True,0.0,1284056594.9137492,1.886000965057227,0.6373407013921927,0.30170690704051734,0.026261111111110957,0.9659762099786804,0.03402379002131961,0.5302224222189923,26.67095515995312,22617150.12734362,1
2025-08-07 00:00:00.000 UTC,96488125.58937016,31092559.484970104,43767461.631966665,0.8085016666666667,0.779195,17,32,True,0.0,1245534127.8674982,3.1032545145089054,0.41534264913445956,0.45360464165539155,0.029306666666666703,0.9637518784747918,0.03624812152520818,0.3222423411694453,12.908677832215194,65395566.10440005,1
2025-08-08 00:00:00.000 UTC,64743958.943456516,18662821.269594178,31607191.234464984,0.7693114999999999,0.7370598333333334,22,32,True,0.0,1114780739.738829,3.46914102686814,0.37125157404898607,0.4881874965673447,0.03225166666666657,0.9580772331277168,0.041922766872283246,0.2882557936547125,17.218297396864646,46081137.67386234,1
2025-08-09 00:00:00.000 UTC,25939703.546058413,6790767.762449025,13587393.485855578,0.8290011402027027,0.8044197212837838,39,87,True,0.0,2182315860.5340824,3.819848425607697,0.33323751243817423,0.5238068145894523,0.02458141891891885,0.9703481482390864,0.02965185176091356,0.26179049233894947,84.1303315845215,19148935.783609387,1
2025-08-10 00:00:00.000 UTC,25728743.72930346,5394723.494194883,14467096.57538893,0.8255166666666667,0.7977277777777778,9,21,True,0.0,748406110.4604063,4.769242345226678,0.2716127462284439,0.5622931584845239,0.027788888888888863,0.9663375798321591,0.033662420167840934,0.2096769104218106,29.088326983023958,20334020.235108577,1
2025-08-11 00:00:00.000 UTC,50466756.51951799,12038492.250906842,27101066.514405157,0.7068116804407714,0.6856377134986226,24,51,True,0.0,1203768026.8330526,4.192116044741101,0.3075786398894238,0.5370082878998541,0.021173966942148792,0.9700429866567222,0.029957013343277827,0.23854301487061016,23.85269254162383,38428264.26861115,1
2025-08-12 00:00:00.000 UTC,21566874.563895177,15255772.086102191,3703604.7516926304,0.7070123455332546,0.6888417447199265,59,180,True,0.0,2256165606.8495474,1.41368620625516,0.8046557762220523,0.1717265401957123,0.01817060081332811,0.9742994575298071,0.025700542470192933,0.7073705576069738,104.6125436564909,6311102.477792986,1
2025-08-13 00:00:00.000 UTC,55639167.204678155,14532338.899140565,29201786.284346808,0.8600735116398159,0.8345329200177026,30,134,True,0.0,1390067501.5495455,3.828645037170763,0.33228831806215064,0.5248422604336089,0.025540591622113307,0.9703041760076792,0.029695823992320847,0.2611890081977841,24.983614446203795,41106828.30553759,1
2025-08-14 00:00:00.000 UTC,10356419.434291968,2784061.0882292488,5237266.517370339,0.8421830769230769,0.8135951566951567,26,59,True,0.0,1223772456.3462749,3.7198966208313267,0.3470823316436709,0.5057024341857772,0.028587920227920227,0.966054981379623,0.03394501862037702,0.26882467496543466,118.16559421049944,7572358.34606272,1
2025-08-15 00:00:00.000 UTC,69120792.45323125,7224432.868430982,44750579.80652614,0.8861119047619047,0.86165,29,53,True,0.0,1585320650.3834321,9.567642708021044,0.13899819348984782,0.6474257342579721,0.024461904761904685,0.9723941133953307,0.02760588660466934,0.10451895315464162,22.935510345256784,61896359.584800266,1
2025-08-16 00:00:00.000 UTC,32645492.709732182,6900474.653896702,18391686.029871356,0.9233880952380952,0.902504761904762,9,32,True,0.0,579968050.0931984,4.730905386529788,0.27283057150294293,0.5633759671940402,0.020883333333333143,0.9773840128099677,0.022615987190032327,0.21137603023034027,17.7656393564034,25745018.055835478,1
2025-08-17 00:00:00.000 UTC,4200678.462694281,887480.9498825986,2357342.9218461155,0.9176875,0.8941395833333333,13,39,True,0.0,476666988.26941496,4.733260430266106,0.2735066632167569,0.561181471703058,0.02354791666666667,0.974339939612704,0.025660060387295958,0.21127085963951062,113.47380964828349,3313197.512811682,1
2025-08-18 00:00:00.000 UTC,19935993.271961045,6321536.587486043,9533423.814836962,0.918420861111111,0.8946365833333333,30,69,True,0.0,989975615.0420852,3.1536625622678263,0.3987103358870475,0.4782015967192984,0.023784277777777696,0.9741030732370306,0.025896926762969397,0.31709162925816997,49.657702103784075,13614456.684475001,1
2025-08-19 00:00:00.000 UTC,13359404.65941675,2614751.313322141,7443021.322885839,0.7826397222222222,0.7526876111111112,29,43,True,0.0,805598597.4589498,5.109244841507746,0.2599731976351341,0.5571372012928298,0.02995211111111107,0.9617293752659714,0.038270624734028647,0.19572364038535656,60.30198335904895,10744653.346094608,1
2025-08-20 00:00:00.000 UTC,51722678.608924605,13652535.70344033,26916278.767786633,0.7455145582812249,0.7270839586339587,22,43,True,0.0,1034439985.8441284,3.7885034496478847,0.3365278448825085,0.520396071736747,0.018430599647266233,0.975278015107099,0.024721984892901006,0.26395647075178014,19.99973732345793,38070142.905484274,1
2025-08-21 00:00:00.000 UTC,14393785.70809866,3408769.8344094446,7795036.01946469,0.7530270833333333,0.7323208333333333,18,30,True,0.0,688292746.370803,4.22257483119048,0.3042510624397097,0.5415556530815111,0.020706250000000037,0.9725026490304409,0.027497350969559076,0.2368223276029114,47.81874347229828,10985015.873689216,1
2025-08-22 00:00:00.000 UTC,18513883.094708186,4869108.138275134,9642666.195366858,0.7335569128787879,0.7118337436868687,32,65,True,0.0,1116474331.9872022,3.8023150377733588,0.3355281047188903,0.520834346097984,0.02172316919191919,0.9703865251481739,0.029613474851826083,0.26299767117287615,60.30470897303675,13644774.95643305,1
2025-08-23 00:00:00.000 UTC,103253819.9070572,21199162.186157543,58719662.7104714,0.6661125,0.64623125,7,24,True,0.0,588097078.730932,4.870655689142236,0.26525868233895594,0.568692400565202,0.01988124999999996,0.9701533149430465,0.029846685056953537,0.20531116626232074,5.69564476413852,82054657.72089966,1
2025-08-24 00:00:00.000 UTC,10536984.982201127,4231276.6665880745,4364916.693295301,0.8922818027210885,0.868013469387755,24,38,True,0.0,900472674.8447399,2.490261406304522,0.49222679032960703,0.41424721594160324,0.024268333333333447,0.9728019407553475,0.02719805924465246,0.4015642685014229,85.45828587264774,6305708.315613053,1
2025-08-25 00:00:00.000 UTC,32561041.29808585,6976484.93962185,18098095.882125188,0.8143777210884354,0.7831540816326531,18,27,True,0.0,905277971.3963321,4.667256015011303,0.2782293745692923,0.5558205499769785,0.031223639455782326,0.9616595117385441,0.03834048826145586,0.21425865578911854,27.802488351303136,25584556.358464,1
2025-08-26 00:00:00.000 UTC,46109416.95983863,9852479.679208465,25921650.102085948,0.8428625,0.8157208333333333,11,14,True,0.0,721904260.5219939,4.679980924715086,0.2754079481301634,0.5621769220084423,0.02714166666666662,0.9677982272711544,0.03220177272884561,0.21367608460089593,15.656330270902657,36256937.280630164,1
2025-08-27 00:00:00.000 UTC,14296021.413851194,4827370.457717637,6603999.594211034,0.8799388888888888,0.85715,7,9,True,0.0,622125889.3442885,2.961451071358278,0.4222915044993383,0.46194667754292257,0.02278888888888886,0.9741017368630398,0.025898263136960198,0.33767230182241276,43.51741448439076,9468650.956133557,1
2025-08-28 00:00:00.000 UTC,13186648.92024831,12170213.84242923,120938.22525769938,0.885875,0.863375,9,12,True,0.0,531089665.8952964,1.0835182594964325,0.990160546009707,0.009171262994042164,0.022499999999999964,0.9746013828136024,0.025398617186397576,0.9229193797479261,40.27480136214135,1016435.0778190792,1
2025-08-29 00:00:00.000 UTC,50624027.21239748,15967074.76627529,24381078.97777261,0.8733952380952381,0.8481332010582011,21,32,True,0.0,534471063.3543217,3.1705260953197607,0.39573247558150615,0.4816108144751046,0.025262037037037,0.9710760536179127,0.028923946382087284,0.31540506841314797,10.55765597454154,34656952.446122184,1
2025-08-30 00:00:00.000 UTC,49856774.3943676,11449636.597336896,27362714.406342786,0.8323125,0.8072625,4,6,True,0.0,289048425.0607516,4.354441642799731,0.2949998209655321,0.5488264080203712,0.025050000000000017,0.9699031313358865,0.03009686866411354,0.22965056878269244,5.797575727109331,38407137.7970307,1
2025-08-31 00:00:00.000 UTC,61414689.3351833,32355160.934125353,19691629.65929492,0.9165,0.8956166666666667,5,6,True,0.0,248270648.32476002,1.8981419829814086,0.6216552560729014,0.3206338723269249,0.020883333333333254,0.9772140389161666,0.02278596108383335,0.5268309794345846,4.042528766526391,29059528.401057947,1
2025-09-01 00:00:00.000 UTC,96887228.95146362,20983750.060130756,53589859.25368518,0.8005333333333333,0.7693,11,13,True,0.0,522152735.15309584,4.617250428251617,0.2813830556575084,0.5531158216995907,0.031233333333333335,0.9609843437708194,0.03901565622918057,0.21657911251278247,5.389283405088117,75903478.89133286,1
2025-09-02 00:00:00.000 UTC,116515155.81419146,27969493.777369432,62208593.02211214,0.7920125,0.7581625000000001,9,12,True,0.0,404941501.6763026,4.165794230729544,0.3101584295036322,0.5339098814004691,0.033849999999999936,0.9572607755559415,0.04273922444405853,0.24005026283424297,3.475440588364909,88545662.03682202,1
2025-09-03 00:00:00.000 UTC,96477362.81287213,21977555.251850996,52898855.17788755,0.8305720000000001,0.8012499999999999,14,30,True,0.0,578851345.2388107,4.389813230238454,0.2935177464533236,0.5483032872746572,0.02932200000000018,0.9646966187157764,0.03530338128422361,0.22780012441342068,5.999866998453855,74499807.56102113,1
2025-09-04 00:00:00.000 UTC,176216824.12339404,38513470.53388371,97682789.8465483,0.8145264285714287,0.78813,10,15,True,0.0,661865346.8362862,4.575459486788148,0.2827792071992685,0.5543329380294978,0.026396428571428654,0.9675929133229912,0.032407086677008756,0.21855728433123414,3.7559713729310076,137703353.58951032,1
2025-09-05 00:00:00.000 UTC,129363163.76301132,35264290.566324905,66276941.5715952,0.8420500000000001,0.8179528571428571,11,21,True,0.0,473950454.55099463,3.6683897984479716,0.347290355098573,0.5123324108941257,0.024097142857142928,0.9713827648510861,0.0286172351489139,0.2725991661036353,3.663720341744694,94098873.19668642,1
2025-09-06 00:00:00.000 UTC,54441596.69962443,20305789.801574823,23054733.948629934,0.8658095238095239,0.8439047619047619,9,21,True,0.0,318318984.44092155,2.681087376143438,0.46830130370551476,0.4234764471702018,0.021904761904761982,0.97470025299747,0.025299747002530015,0.37298299521980965,5.846981053792596,34135806.89804961,1
2025-09-07 00:00:00.000 UTC,91156929.148668,27036010.092284285,43610764.85992493,0.8485714285714285,0.8241071428571428,8,16,True,0.0,617662010.9941118,3.3716857198053414,0.38269277133419716,0.47841415092866996,0.024464285714285716,0.9711700336700336,0.028829966329966372,0.2965875479217954,6.7758097685230885,64120919.05638372,1
2025-09-08 00:00:00.000 UTC,131346791.03962842,49606153.045272514,52870272.4640572,0.8394285714285715,0.8147857142857143,13,21,True,0.0,484869864.9140951,2.6477923196293047,0.48407380330372907,0.40252427977555844,0.02464285714285719,0.970643294758339,0.029356705241661007,0.3776731251112631,3.6915242548088276,81740637.9943559,1
2025-09-09 00:00:00.000 UTC,40814544.09546144,19059558.594934884,13052352.787125308,0.878014015935755,0.854310082188343,28,221,True,0.0,802516422.1891421,2.141421265983987,0.5935354756111714,0.3197966086941229,0.023703933747411976,0.9730027843323785,0.026997215667621477,0.4669795784158789,19.662510998827536,21754985.50052656,1
2025-09-10 00:00:00.000 UTC,112908694.46671528,49850238.38968512,37693884.706023216,0.7879936507936508,0.7614857142857142,9,18,True,0.0,531959819.85779285,2.264957964375112,0.5694298672131987,0.3338439513808666,0.02650793650793659,0.9663602156169173,0.03363978438308268,0.4415092976243794,4.711415913276821,63058456.07703016,1
2025-09-11 00:00:00.000 UTC,77159062.65117864,35429666.53206773,23890848.72660721,0.8659418367346939,0.838097619047619,9,35,True,0.0,577651123.552154,2.177809451899335,0.5972582398782612,0.3096311425478711,0.0278442176870749,0.9678451640677505,0.03215483593224955,0.45917699508920257,7.486497421094968,41729396.11911091,1
2025-09-12 00:00:00.000 UTC,33093687.425682507,20313307.435786217,7120991.274488474,0.8280724489795919,0.7961565306122449,18,31,True,0.0,944095429.928602,1.6291629283068363,0.7404347255349552,0.21517672488083622,0.031915918367346974,0.9614575772848427,0.03854242271515729,0.6138121501692188,28.527961172315067,12780379.98989629,1
2025-09-13 00:00:00.000 UTC,59508591.58550471,26875229.556830965,19602070.91772009,0.8304199999999999,0.79942,5,6,True,0.0,616178903.0660336,2.2142542618907313,0.5782442027059354,0.3293990060167182,0.030999999999999917,0.9626694925459407,0.0373305074540593,0.45161931816543477,10.354452805032011,32633362.028673746,1
2025-09-14 00:00:00.000 UTC,81180474.72063787,36092376.53957452,27170179.303264532,0.8001944444444445,0.7654722222222222,8,10,True,0.0,382872293.02325034,2.249241599029236,0.5705172049835854,0.3346885984193102,0.03472222222222232,0.956607768945048,0.043392231054952046,0.4445943025558465,4.716310102161988,45088098.181063354,1
2025-09-15 00:00:00.000 UTC,218446815.0671375,104574334.97241426,64856151.680227645,0.7980777777777778,0.7689111111111111,7,15,True,0.0,821672446.693506,2.0889142170950623,0.6172108517093943,0.2968967602493757,0.029166666666666674,0.963453854400156,0.03654614559984404,0.4787175997062459,3.761430197281535,113872480.09472325,1
2025-09-16 00:00:00.000 UTC,84642345.59756072,48431528.529888414,19665879.970991895,0.7452916666666667,0.7174675925925925,21,23,True,0.0,623445294.8321741,1.747670333083244,0.7112095687057215,0.23234091437511675,0.027824074074074168,0.9626668654454196,0.03733313455458043,0.572190293026144,7.365642934759844,36210817.067672305,1
2025-09-17 00:00:00.000 UTC,118953421.1542232,59310082.23160225,36265650.45682023,0.8225357142857143,0.7928928571428572,9,11,True,0.0,623493236.2486504,2.005618887691259,0.620555872953164,0.304872698110984,0.029642857142857082,0.9639616169510661,0.03603838304893392,0.49859921350817377,5.241490578402877,59643338.92262095,1
2025-09-18 00:00:00.000 UTC,141320532.08897632,73510433.60506047,37975116.69589583,0.8321305555555556,0.8027787037037037,13,32,True,0.0,1392691944.37927,1.922455427867967,0.6593718504919996,0.2687162023419672,0.02935185185185185,0.9647268668889876,0.035273133111012434,0.5201681066327845,9.854845037679466,67810098.48391585,1
2025-09-19 00:00:00.000 UTC,174320177.096621,156210676.1468894,4111025.451230114,0.8684510416666666,0.843503125,15,42,True,0.0,601393120.3171598,1.1159299824853375,0.9743576483392419,0.023583187670532725,0.024947916666666625,0.9712730879811159,0.02872691201888411,0.89611356957437,3.449934082982394,18109500.94973162,1
2025-09-20 00:00:00.000 UTC,187314467.2493893,84861688.43834406,61136162.50889315,0.8344,0.8110666666666667,3,4,True,0.0,630582548.299637,2.2072913077316616,0.581252997134955,0.3263824914681942,0.023333333333333317,0.9720357941834452,0.027964205816554788,0.45304396229768923,3.366438041649412,102452778.81104523,1
2025-09-21 00:00:00.000 UTC,161713437.84306967,73316548.8871601,52505430.24398652,0.824975,0.8008083333333333,5,7,True,0.0,327295012.3912405,2.2056880785804487,0.5827006489123882,0.32468192467059515,0.02416666666666667,0.9707061830156469,0.02929381698435307,0.4533732623896606,2.0239196986762154,88396888.95590958,1
