time_bucket,liquidation_tx_count,unique_liquidated_users,unique_liquidators,as_collateral_tx_count,as_debt_tx_count,liquidated_collateral_value_usd,liquidated_collateral_value_eth,liquidation_debt_covered_value_usd,liquidation_debt_covered_value_eth,liquidation_rate,liquidation_volume_ratio_eth,liquidation_severity_usd,liquidation_severity_eth,avg_liquidation_debt_usd,avg_liquidation_debt_eth,liquidator_concentration,liquidation_user_ratio,market_stress_index_usd,market_stress_index_eth,has_liquidation,avg_total_collateral_base,avg_total_debt_base,avg_available_borrows_base,avg_current_liquidation_threshold,avg_ltv,borrow_capacity_utilization,remaining_borrow_capacity,risk_buffer,ltv_utilization,distance_to_liquidation,debt_expansion_ratio,capital_efficiency,overcollateral_margin,has_sampled_borrow_position,borrow_tx_count,unique_borrowers,borrow_amount_value_usd,borrow_amount_value_eth,repay_amount_value_usd,borrow_repay_ratio,repayment_discipline,net_borrow_demand_usd,borrower_participation_rate,leverage_indicator,collateral_enabled_count,collateral_disabled_count,collateral_usage_rate,net_liquidity_flow_usd,supply_withdrawal_ratio,protocol_turnover_usd,flashloan_usage_intensity,flashloan_amount_value_usd,user_activity,target_next_1d,target_fwd_max_1d,target_fwd_max_3d,target_fwd_max_7d,y_reg_log1p
2025-07-03 00:00:00.000 UTC,6,6,6,3,3,78.19718336583117,0.0302964945984392,74.37529685035275,0.0288150786757173,0.0053859964093357,6.030689190152619e-08,13.032863894305194,0.0050494157664065,12.395882808392123,0.0048025131126195,1.0,0.0071343638525564,3.6089574313873105e-07,3.618413514091571e-07,1,18949350.761671867,7129721.263024061,7462958.962837999,0.8441666666666667,0.7998166666666666,0.4885820255547246,0.3938371850677356,0.0443500000000001,0.94746298124383,0.0525370187561698,0.3762514796784003,65.25350860864614,11819629.498647803,1,1114.0,841.0,1236511623.0550106,477807.39094909455,1051611723.0490739,1.1758252556084412,0.6064209274673008,184899900.00593656,0.43779281624154087,0.32277038077857345,1428,1241,0.535031847133758,632807956.895269,1.197868437745631,9317180892.929127,0.061127997298210064,35124708.267768696,2060.0,23528.933280975027,23528.933280975027,23528.933280975027,31112.85964717452,10.066028646229714
2025-07-04 00:00:00.000 UTC,12,11,10,6,6,24684.349678014936,9.689310385048522,23528.933280975027,9.2357895153681,0.0133630289532293,1.8368338393991553e-05,2057.029139834578,0.8074425320873768,1960.744440081252,0.7696491262806751,0.8333333333333334,0.0170807453416149,0.000221125993197,0.0002204200607278,1,48303772.686711065,18447623.572861627,18725558.935522195,0.82925,0.8043083333333333,0.4962616146384845,0.3876624514812238,0.0249416666666667,0.9699226208421264,0.0300773791578736,0.3819085455810946,26.43398479050062,29856149.11384944,1,898.0,644.0,1276861192.5243196,502810.28785865626,1053375922.6215078,1.2121609817572345,0.6350931677018633,223485269.90281188,0.4462924462924463,0.5074045268780832,1047,836,0.5560276155071694,236047421.2810347,1.1035110190740074,7127101798.060968,0.0686657974793568,21305647.211135652,1553.0,0.105922483186625,0.105922483186625,1636.281938371475,42907.53823794645,0.10067981310919992
2025-07-05 00:00:00.000 UTC,2,1,1,1,1,0.1097356965836666,4.355807757419885e-05,0.105922483186625,4.2044474889509294e-05,0.0031695721077654,1.1600176361422843e-10,0.0548678482918333,2.1779038787099423e-05,0.0529612415933125,2.1022237444754647e-05,0.5,0.0021739130434782,2.320862293656891e-10,2.3200352722845687e-10,1,48303772.686711065,18447623.572861627,18725558.935522195,0.82925,0.8043083333333333,0.4962616146384845,0.3876624514812238,0.0249416666666667,0.9699226208421264,0.0300773791578736,0.3819085455810946,18.89677641495298,29856149.11384944,1,631.0,460.0,912785592.4594917,362446.85925061436,814897597.6534073,1.120123062195746,0.6695652173913044,97887994.80608435,0.37735849056603776,0.4903036937369025,825,643,0.5619891008174387,270500667.42772174,1.1700007648035213,5180530333.926809,0.04898183819482664,6129226.867534166,1288.0,11.040113329448182,11.040113329448182,1636.281938371475,42907.53823794645,2.488243852581241
2025-07-06 00:00:00.000 UTC,4,4,4,2,2,11.529168138802714,0.0045598194437206,11.040113329448182,0.0043662521593687,0.0054945054945054,1.1206867726277058e-08,2.8822920347006784,0.0011399548609301,2.7600283323620456,0.0010915630398421,1.0,0.0074349442379182,4.442345236005549e-08,4.482747090510823e-08,1,28134.18558412,15361.79314122,7286.226254,0.83,0.805,0.678284174573879,0.2589812394680663,0.0249999999999999,0.9698795180722892,0.0301204819277107,0.5460187605320546,35333.51702331787,12772.392442900002,1,728.0,538.0,994079725.2736883,389605.04094565386,887207644.2124634,1.1204589272402976,0.5817843866171004,106872081.06122503,0.4381107491856677,0.36754248436142506,794,581,0.5774545454545454,159893785.6387016,1.0628322541993964,7130725933.552928,0.054439746300211415,24502312.53881,1300.0,1636.281938371475,1636.281938371475,1636.281938371475,42907.53823794645,7.400792791235108
2025-07-07 00:00:00.000 UTC,6,6,6,3,3,1738.388087063396,0.6847209966908071,1636.281938371475,0.6444836786413948,0.0071090047393364,2.3338545375487193e-06,289.7313478438993,0.1141201661151345,272.71365639524583,0.1074139464402324,1.0,0.0090771558245083,1.3893825459257268e-05,1.4003127225292318e-05,1,50059984.76142395,20503506.73357881,18169039.115807977,0.4954466666666667,0.4805133333333333,0.5301824920818842,0.3629453585013668,0.0149333333333334,0.9698588479082846,0.0301411520917154,0.4095787649815415,14.115518486315498,29556478.027845144,1,844.0,661.0,706622640.3245519,276145.6073086308,787373090.9427608,0.8974432177742798,0.6096822995461422,-80750450.61820886,0.45966620305980527,0.39288050539791525,1032,844,0.5501066098081023,-160319513.34249413,0.9181579124052865,5251452952.46769,0.06366530241018645,16036770.744863223,1531.0,1137.9313876608826,1137.9313876608826,31112.85964717452,42907.53823794645,7.037845722529032
2025-07-08 00:00:00.000 UTC,2,2,2,1,1,1217.176937586708,0.4734977770333942,1137.9313876608826,0.4426727582760101,0.0019157088122605,1.2215864941127968e-06,608.588468793354,0.2367488885166971,568.9656938304413,0.221336379138005,1.0,0.0025575447570332,2.4452991490246655e-06,2.4431729882255937e-06,1,38357091.29576953,14346357.163154837,15262165.383765442,0.7972111111111112,0.7606333333333334,0.4845347193673825,0.3978968391028319,0.0365777777777778,0.954117827426166,0.0458821725738338,0.3740209874761052,24.264335902810156,24010734.13261469,1,1044.0,782.0,930709347.4553075,362375.2885361675,860111886.6343751,1.0820793921325524,0.5639386189258312,70597460.82093242,0.4839108910891089,0.27748865715592536,1130,851,0.5704189803129732,98463268.1379727,1.0302444498929142,8400447276.660557,0.050512723129510065,27233848.195015293,1720.0,47.53670589804971,47.53670589804971,42907.53823794645,63438.435870688576,3.882320334337799
2025-07-09 00:00:00.000 UTC,4,4,4,2,2,49.63791746603607,0.0190284442106648,47.53670589804971,0.0182229969794658,0.0033528918692372,4.976710603273559e-08,12.409479366509018,0.0047571110526662,11.884176474512428,0.0045557492448664,1.0,0.0045146726862302,1.941276589111856e-07,1.9906842413094237e-07,1,7956876.603030031,3170327.2897738456,2973093.337860764,0.8107972222222223,0.7795683333333334,0.5160524538256323,0.3736508037247417,0.0312288888888888,0.9614837248661298,0.0385162751338702,0.3984386648105821,123.10027829280727,4786549.3132561855,1,1193.0,886.0,979493724.1745237,366165.49428208976,819652912.368125,1.195010362794405,0.5225733634311512,159840811.8063988,0.5091954022988506,0.20684705846243595,1046,917,0.5328578706062149,385363921.0002915,1.0885896408261224,10884487606.928595,0.06174542945843394,32430104.36551559,1866.0,31112.85964717452,31112.85964717452,42907.53823794645,107669.57392267208,10.345408646714946
2025-07-10 00:00:00.000 UTC,14,13,13,7,7,32808.95370156855,11.73208460276603,31112.85964717452,11.126213931337809,0.0096818810511756,1.4704359599227484e-05,2343.4966929691823,0.8380060430547164,2222.3471176553226,0.7947295665241292,0.9285714285714286,0.0118721461187214,0.0002002510963838,0.0002058610343891,1,32697650.3066768,16419077.179925608,10115147.945488416,0.8255841666666667,0.7968397222222222,0.6187886438108079,0.3093539704112292,0.0287444444444444,0.9651829024767984,0.0348170975232016,0.502148534403185,66.52371865215223,16278573.126751194,1,1446.0,1095.0,2175169289.5878263,756660.8974880036,1913373918.099677,1.1368239469617936,0.47214611872146117,261795371.48814923,0.5067098565478945,0.26493102691851944,1403,1218,0.5352918733307898,86911814.06769013,1.0106989308615846,20422277286.913452,0.06515499425947187,32740389.39352657,2302.0,42907.53823794645,42907.53823794645,42907.53823794645,461209.1644362756,10.666826111638516
2025-07-11 00:00:00.000 UTC,10,10,10,5,5,45319.411255457286,15.189513813663526,42907.53823794645,14.381093953825845,0.0067521944632005,3.578609746737283e-05,4531.941125545729,1.5189513813663529,4290.753823794645,1.4381093953825843,1.0,0.0088809946714031,0.0003585675766819,0.0003578609746737,1,41091351.367386036,17017964.77413697,14733324.512639085,0.8066140909090909,0.7780122727272727,0.5359771258556326,0.3585504983983767,0.0286018181818181,0.9645408894982448,0.0354591105017551,0.4141495523470184,29.121393850930225,24073386.593249064,1,1481.0,1126.0,1196637427.036609,401862.59390081535,1002834204.2542458,1.1932554972299576,0.5435168738898757,193803222.7823632,0.5162769371847776,0.2687210244436954,1375,1285,0.5169172932330827,-6745168.734078914,0.9984875725655744,11112385787.091578,0.058723884810841336,28792940.086863086,2335.0,169.9409230993839,169.9409230993839,17112.866668204464,461209.1644362756,5.141318017860087
2025-07-12 00:00:00.000 UTC,8,7,7,4,4,174.35668593807304,0.0588246343868061,169.9409230993839,0.0573323216857666,0.0069204152249134,1.8230042115478704e-07,21.79458574225913,0.0073530792983507,21.242615387422987,0.0071665402107208,0.875,0.0080091533180778,1.4667879540088549e-06,1.458403369238296e-06,1,340851.9957613375,190921.94283287,87821.53868432701,0.88,0.8575,0.684937785069213,0.2576529982996465,0.0224999999999999,0.9744318181818182,0.0255681818181817,0.5601315092975204,2719.285356925146,149930.0529284675,1,1156.0,874.0,926873840.952517,314493.63266740384,970196478.2698821,0.9553465320811916,0.5594965675057209,-43322637.31736496,0.5014343086632244,0.17764626415765725,1067,892,0.5446656457376212,71105539.56413995,1.0138165065679812,12261014966.021158,0.05211267605633803,20229739.834214855,1840.0,17112.866668204464,17112.866668204464,63438.435870688576,461209.1644362756,9.74764433014506
2025-07-13 00:00:00.000 UTC,10,10,7,5,5,20135.870140986404,6.832755421110824,17112.866668204464,5.806711742027324,0.0087796312554872,1.723501876348792e-05,2013.5870140986403,0.6832755421110824,1711.2866668204465,0.5806711742027324,0.7,0.0115340253748558,0.0001711896905607,0.0001723501876348,1,171971.06958931335,71767.58013760667,66669.13088179,0.83,0.805,0.518414368624744,0.3876764332570794,0.0249999999999999,0.9698795180722892,0.0301204819277107,0.4173235667429172,5812.858715316252,100203.48945170669,1,1139.0,867.0,999643530.6444978,336913.5724022964,784740221.9325058,1.2738528021193687,0.5397923875432526,214903308.71199197,0.49514563106796117,0.2261787003244519,1132,956,0.5421455938697318,492688268.81320447,1.1254611532898904,10131109002.459553,0.05114638447971781,14222311.612763504,1844.0,8974.969019186374,8974.969019186374,107669.57392267208,461209.1644362756,9.102306176239852
2025-07-14 00:00:00.000 UTC,12,12,12,6,6,9601.463882673886,3.1645886034554147,8974.969019186374,2.958069122604066,0.008,6.1961670373463075e-06,800.1219902228239,0.2637157169546179,747.9140849321979,0.2465057602170055,1.0,0.0105633802816901,7.458044188209504e-05,7.43540044481557e-05,1,34574450.84627941,14719993.005276617,12121356.238868326,0.7301809867909868,0.6997485101010101,0.5484073423949645,0.3505870937115033,0.0304324766899766,0.9583220088710858,0.0416779911289142,0.4257477022765395,41.767065284438665,19854457.841002796,1,1500.0,1136.0,1444073345.670168,477403.06301860884,1411594417.4999025,1.0230086827828275,0.5026408450704225,32478928.170265526,0.5026548672566372,0.2586548779561028,1443,1295,0.527027027027027,86456289.98472703,1.0157291749611526,13935235923.072166,0.0507110276361685,8866695.783425054,2390.0,63438.435870688576,63438.435870688576,461209.1644362756,461209.1644362756,11.057840963940828
2025-07-15 00:00:00.000 UTC,10,10,10,5,5,66262.55677378604,21.400898621431494,63438.435870688576,20.48750265131815,0.0074404761904761,6.022288244888537e-05,6626.255677378604,2.1400898621431494,6343.843587068857,2.048750265131815,1.0,0.009765625,0.0006164602378845,0.0006022288244888,1,227960.68078225548,103114.21667954265,72493.96065602766,0.79299375,0.7516093749999999,0.5871834571946004,0.3180108096153334,0.0413843750000001,0.947812482759164,0.0521875172408359,0.4523333424242391,4514.26917779721,124846.46410271284,1,1344.0,1024.0,1029075875.0050049,340194.65389600163,1065355643.2596979,0.9659458618497698,0.478515625,-36279768.25469299,0.5190065889508363,0.24719436210069634,1312,1125,0.5383668444809192,111957707.89668807,1.0276366074362264,10308520296.70174,0.05938586326767092,44663446.15247696,2124.0,107669.57392267208,107669.57392267208,461209.1644362756,702424.5701284244,11.586831603181663
2025-07-16 00:00:00.000 UTC,24,24,23,12,12,117715.272065168,36.47083404946008,107669.57392267208,33.374343189120935,0.0120967741935483,6.94791266047067e-05,4904.803002715334,1.51961808539417,4486.232246778003,1.390597632880039,0.9583333333333334,0.0174545454545454,0.0016745972356906,0.0016674990385129,1,28691192.109819543,11974466.397895196,10443037.103018228,0.8284204938271604,0.8018592592592593,0.5341569991238,0.3639805924775117,0.0265612345679011,0.9679374970008372,0.0320625029991626,0.4173568791446955,53.78303088316613,16716725.711924346,1,1984.0,1375.0,1543099271.3172767,480350.6437120363,1659969924.5738804,0.9295947164304168,0.4610909090909091,-116870653.25660364,0.5274261603375527,0.3175551164534313,1885,1610,0.5393419170243204,-1441332724.8337684,0.7712404250885951,14363025185.568895,0.04430507788792232,25611896.41468613,2765.0,461209.1644362756,461209.1644362756,461209.1644362756,702424.5701284244,13.04160910624146
2025-07-17 00:00:00.000 UTC,14,13,13,7,7,486552.646397808,141.784385455195,461209.1644362756,134.3910400618366,0.0083983203359328,0.0003201498992096,34753.76045698628,10.1274561039425,32943.51174544826,9.5993600044169,0.9285714285714286,0.0110262934690415,0.0045017032515283,0.0044820985889352,1,873856.0815907767,269898.62910463766,402772.0334984135,0.7728787878787878,0.7353787878787879,0.4012344288365482,0.4609134638797765,0.0374999999999999,0.951480101940796,0.048519898059204,0.3088593588698397,1641.3801904284244,603957.452486139,1,1667.0,1179.0,1434330061.6085057,419775.3627085376,1347899305.7646375,1.0641225612879426,0.5555555555555556,86430755.84386817,0.5148471615720523,0.46827619259412107,1634,1447,0.5303472898409607,64135899.93695848,1.0213867297665353,8844093824.8864,0.06126433976080058,46152181.50043009,2449.0,356246.7189815168,356246.7189815168,425540.8716308313,702424.5701284244,12.783381607685598
2025-07-18 00:00:00.000 UTC,14,14,13,7,7,373588.3898385178,103.6277980189838,356246.7189815168,98.8078618972114,0.0064965197215777,0.0001734497326875,26684.884988465557,7.4019855727845565,25446.194212965485,7.057704421229386,0.9285714285714286,0.0099431818181818,0.0024358062798861,0.0024282962576261,1,25886116.649390195,11434527.370291842,8826561.29489479,0.8523268516483518,0.8285428571428571,0.5643589818517046,0.34097664838819,0.0237839945054946,0.9720952185660962,0.0279047814339038,0.4417243237046607,79.09868421353487,14451589.279098352,1,2155.0,1408.0,2047557766.3648422,569662.808735397,2075976195.8310666,0.9863108115000097,0.4992897727272727,-28418429.466224372,0.527736131934033,0.43564196424659873,1809,1590,0.5322153574580759,369083425.5216114,1.0852187960613775,13154636627.130014,0.06157112526539278,92191295.1675797,2855.0,71.71285234687099,71.71285234687099,425540.8716308313,702424.5701284244,4.286518154978909
2025-07-19 00:00:00.000 UTC,6,6,6,3,3,74.7572475256712,0.0208702359867025,71.71285234687099,0.0200204977592138,0.0042105263157894,7.331147496905119e-08,12.459541254278534,0.0034783726644504,11.952142057811832,0.0033367496265356,1.0,0.0065502183406113,4.420227399646614e-07,4.398688498143072e-07,1,97834538.2639588,51359055.09143512,27998287.587278012,0.8509875,0.8209875,0.6471871834137374,0.2861799941421329,0.03,0.964746838232054,0.0352531617679461,0.5249583225186565,9.949733193955865,46475483.17252368,1,1425.0,916.0,973427552.8802558,273088.1866401618,926787475.0624602,1.05032445848996,0.5502183406113537,46640077.81779562,0.48775292864749736,0.4024221012134054,1243,1019,0.5495137046861185,366639495.3678192,1.1786496489982892,6371418931.061825,0.05947955390334572,17302853.941580042,1987.0,425540.8716308313,425540.8716308313,702424.5701284244,702424.5701284244,12.961118627866924
2025-07-20 00:00:00.000 UTC,18,18,18,9,9,445758.251142062,121.98311538193644,425540.8716308313,116.44872911152387,0.0097560975609756,0.0004726410517152,24764.347285670112,6.776839743440913,23641.159535046183,6.469373839529104,1.0,0.0142630744849445,0.0083636757154953,0.0085075389308751,1,6836417.1036120225,5651752.5476014605,673576.3853451969,0.8675151515151516,0.843939393939394,0.8935112477966562,0.0985276900365416,0.0235757575757575,0.9728238088584602,0.0271761911415397,0.8267126569289278,133.96398140663766,1184664.556010562,1,1845.0,1262.0,915833653.7563007,246378.78721899897,747863240.3751713,1.2246004407127509,0.46513470681458,167970413.3811294,0.5293624161073825,0.2512962044772869,1648,1463,0.5297332047573128,640982370.8815436,1.2134149013091946,8311592249.527542,0.06204298692665633,31715456.562684584,2538.0,415976.8271681181,415976.8271681181,702424.5701284244,702424.5701284244,12.938387237746262
2025-07-21 00:00:00.000 UTC,40,33,29,20,20,552018.4130508901,145.4755819467941,415976.8271681181,109.60441126706176,0.0218579234972677,0.0002188231979833,13800.460326272252,3.6368895486698527,10399.420679202953,2.740110281676544,0.725,0.0258014073494917,0.0087284921198553,0.0087529279193334,1,55103050.23061161,20439191.106814347,21971966.048879243,0.7461767901234568,0.7175545679012346,0.4819295788554177,0.3987431903846418,0.0286222222222222,0.961641500243546,0.038358499756454,0.3709266732290563,34.59507411156822,34663859.12379726,1,1830.0,1279.0,1906294106.5014749,500881.13270060497,1792962494.0371187,1.0632091373027963,0.49569976544175137,113331612.4643561,0.5214023644516919,0.4459192358990347,1744,1524,0.5336597307221542,-179495108.2998296,0.9597045087621187,12428704045.64723,0.05520539013257987,972017771.0422342,2600.0,702424.5701284244,702424.5701284244,702424.5701284244,702424.5701284244,13.462294724581815
2025-07-22 00:00:00.000 UTC,24,23,20,12,12,735176.3273130552,201.62917436541795,702424.5701284244,192.64739825026723,0.0119521912350597,0.0007362514779924,30632.346971377297,8.401215598559082,29267.690422017684,8.026974927094468,0.8333333333333334,0.0194092827004219,0.0174108755080425,0.0176700354718193,1,62192195.37813681,24183393.07303438,24374161.582245123,0.6603766666666667,0.6428888888888888,0.4980356454256701,0.3919167257892567,0.0174877777777778,0.9735184801939633,0.0264815198060367,0.3888493230701398,15.568774855129952,38008802.30510244,1,2008.0,1185.0,968256287.5884657,261659.77795461423,787572135.7180481,1.2294191778454473,0.5139240506329114,180684151.87041754,0.512987012987013,0.3222666274573437,1811,1466,0.5526396093988404,-55716620.53349751,0.981793357508637,7820583554.764494,0.05956426144313412,109044488.5917617,2477.0,74402.51558366275,74402.51558366275,74402.51558366275,586308.1859073566,11.217258472173405
2025-07-23 00:00:00.000 UTC,22,21,18,11,11,79850.03526649042,22.16159463889758,74402.51558366275,20.64919897831272,0.013690105787181,6.574888059551355e-05,3629.5470575677464,1.0073452108589809,3381.932526530125,0.9385999535596692,0.8181818181818182,0.0186666666666666,0.0014382093110196,0.0014464753731012,1,39296104.92333256,24062282.40146477,9509637.194899758,0.78178,0.7595500000000001,0.7167383542783908,0.2419994860420196,0.0222299999999999,0.9715648903783674,0.0284351096216326,0.6123325059420199,28.962676907374608,15233822.521867786,1,1607.0,1125.0,1138120390.6127734,314061.6051754004,1102326059.5798461,1.0324716364290347,0.5253333333333333,35794331.03292731,0.4635352286773795,0.313624246082321,1824,1313,0.5814472425884604,260064369.51157057,1.0771964242699872,9238241795.48152,0.07563805104408353,107838747.58394031,2599.0,67763.86843178073,67763.86843178073,67763.86843178073,586308.1859073566,11.123799174911756
2025-07-24 00:00:00.000 UTC,16,16,14,8,8,73125.03998697017,20.371523522383065,67763.86843178073,18.88009106312156,0.0099937539038101,8.346749214203938e-05,4570.314999185635,1.2732202201489415,4235.241776986296,1.1800056914450976,0.875,0.014336917562724,0.001308379905148,0.0013354798742726,1,4430747.898022237,2495237.68326071,1256228.052022575,0.904656826923077,0.8832877884615385,0.6651367383666872,0.2835250573798884,0.0213690384615384,0.9763788457395288,0.0236211542604712,0.5631639941361851,187.0282747658169,1935510.2147615273,1,1601.0,1116.0,828675135.2893685,226196.9370182189,824260041.1540104,1.005356433546356,0.507168458781362,4415094.135358091,0.5207652823145124,0.26888203369892694,1473,1208,0.5494218575158523,54963024.84995514,1.018157798580743,7761828649.474976,0.07887101028752308,22884528.1003165,2300.0,835.1019337767078,835.1019337767078,1180.1009174759863,586308.1859073566,6.7287505360067135
2025-07-25 00:00:00.000 UTC,8,8,8,4,4,877.7307020179643,0.2358132526587945,835.1019337767078,0.224358158147873,0.0047818290496114,1.0414422616123927e-06,109.71633775224554,0.0294766565823493,104.38774172208848,0.0280447697684841,1.0,0.0070859167404783,8.454483147992897e-06,8.331538092899142e-06,1,30571591.85210493,10746658.664085364,13086214.44803313,0.9150785714285714,0.8942428571428572,0.4509174623440983,0.428051457422951,0.0208357142857141,0.977230682767288,0.0227693172327121,0.3515243405078179,25.847846186572767,19824933.188019566,1,1673.0,1129.0,790209803.8718895,215430.2417116383,916310109.9118437,0.8623825005574958,0.5349867139061116,-126100306.03995425,0.5155251141552512,0.1847143655996575,1540,1326,0.537334263782275,-124758839.89299849,0.9716635463581544,10387297678.426292,0.07690393230462916,39302730.92345262,2392.0,1180.1009174759863,1180.1009174759863,586308.1859073566,6329896.371282909,7.074202263415389
2025-07-26 00:00:00.000 UTC,14,14,14,7,7,1252.1399188217165,0.333410956458177,1180.1009174759863,0.3142291326286467,0.0101670297748729,1.4884216298293666e-06,89.43856563012261,0.0238150683184412,84.29292267685616,0.0224449380449033,1.0,0.0160366552119129,2.091004561490117e-05,2.083790281761113e-05,1,19287632.19766346,6808603.2270258535,8172119.845204119,0.866385,0.846845,0.4544909610970034,0.4236974119712893,0.01954,0.9774465162716344,0.0225534837283655,0.3530035805976568,40.96503098834057,12479028.970637606,1,1377.0,873.0,790118450.6689991,211115.67201873445,645782672.6504208,1.2235051885585526,0.5051546391752577,144335778.0185783,0.5075581395348837,0.3674067521311649,1276,1061,0.5459991442019684,162074382.73485583,1.081507757592311,5574882429.332087,0.077128448531593,11224366.223626098,1835.0,344.03708854825993,344.03708854825993,586308.1859073566,6329896.371282909,5.8436519142917565
2025-07-27 00:00:00.000 UTC,4,4,4,2,2,363.0343975319475,0.0963327466560364,344.03708854825993,0.0912918430376241,0.001993024414549,3.406862591916186e-07,90.75859938298689,0.0240831866640091,86.00927213706498,0.022822960759406,1.0,0.003487358326068,1.3512892294971506e-06,1.3627450367664742e-06,1,41896747.724194854,19573516.12251468,13970201.412029585,0.8078333333333334,0.7877666666666667,0.5835225658085548,0.3334435766707965,0.0200666666666666,0.9751598927171446,0.0248401072828553,0.4671846189915886,24.30729479705226,22323231.601680174,1,2007.0,1147.0,1018396597.9697328,267964.55851856683,600453488.2127218,1.6960457686756694,0.5283347863993025,417943109.7570109,0.528815122176118,0.21476362353102874,1637,1366,0.5451215451215451,864380111.0845405,1.2229184694439712,10238353523.212814,0.0629644921552436,41863056.28716465,2313.0,586308.1859073566,586308.1859073566,586308.1859073566,6329896.371282909,13.281602550418445
2025-07-28 00:00:00.000 UTC,16,16,16,8,8,613990.5707076907,160.30792807602617,586308.1859073566,153.08156018500156,0.009395184967704,0.0006888834400805,38374.41066923067,10.019245504751636,36644.261619209785,9.567597511562598,1.0,0.0135363790186125,0.0109882051270434,0.0110221350412882,1,36107251.88328129,13204941.117671626,14807728.72225502,0.7853138888888888,0.7563666666666666,0.4713917378503685,0.4101040081954126,0.0289472222222221,0.9631392967426332,0.0368607032573669,0.365714376722918,23.644206659692937,22902310.765609667,1,1703.0,1182.0,853727325.4418898,222216.9256487128,619772177.7336128,1.3774857215498215,0.48815566835871405,233955147.70827693,0.5341165838228649,0.18309000589449753,1750,1568,0.5274261603375527,140431485.4638561,1.0310520691309926,10658834558.28225,0.07690481841917873,29234812.499580786,2366.0,20422.49563132445,20422.49563132445,20422.49563132445,6329896.371282909,9.924441263714538
2025-07-29 00:00:00.000 UTC,2,2,2,1,1,21560.590627633977,5.7385824264632905,20422.49563132445,5.435691521503583,0.0012285012285012,2.6642705870645222e-05,10780.295313816989,2.8692912132316453,10211.247815662226,2.7178457607517914,1.0,0.0019704433497536,5.272942449563337e-05,5.328541174129045e-05,1,157091210.5676782,82793408.27953145,48212749.96895094,0.5578833333333333,0.54185,0.6319810410934674,0.306909277703859,0.0160333333333332,0.9712604188450394,0.0287395811549605,0.5270403606945425,4.930987364935367,74297802.28814676,1,1628.0,1015.0,774614774.4516225,204021.7516904916,544284776.9481397,1.4231792018784113,0.5142857142857142,230329997.50348282,0.5059820538384845,0.2044682036784443,1374,1072,0.5617334423548651,462094958.3788539,1.1389198835918735,8433677285.362021,0.08505861810925418,39138038.594816834,2152.0,4727.25279867858,4727.25279867858,6329896.371282909,6329896.371282909,8.461311026074185
2025-07-30 00:00:00.000 UTC,6,6,6,3,3,5107.158783276567,1.357043492421527,4727.25279867858,1.2562299479626948,0.0018674136321195,2.288704675355004e-06,851.1931305460945,0.2261739154035878,787.87546644643,0.2093716579937824,1.0,0.0038071065989847,1.3655246907048886e-05,1.3732228052130025e-05,1,5726652.412947336,2002548.6839603588,2443124.7700884156,0.8393571428571428,0.8145785714285714,0.4504488925376633,0.4266235479151444,0.0247785714285714,0.9704791081610076,0.0295208918389924,0.3496892319556212,362.7101399959084,3724103.7289869776,1,3213.0,1576.0,2077114898.408035,548882.5017442844,1487378740.222316,1.3964936046467709,0.45748730964467005,589736158.1857191,0.45654692931633833,0.3054977921628623,1880,1178,0.6147809025506867,653517569.0420295,1.1063391281122084,16509207884.636696,0.04198034962358045,53692467.68218159,3587.0,17553.18520338991,17553.18520338991,6329896.371282909,6329896.371282909,9.773047673591446
2025-07-31 00:00:00.000 UTC,26,25,17,13,13,18340.852085303584,4.939187184238473,17553.18520338991,4.7270722335051625,0.0122123062470643,1.2328643494554849e-05,705.4173878962918,0.1899687378553259,675.1225078226888,0.1818104705194293,0.6538461538461539,0.0191131498470948,0.0003113233126238,0.0003205447308584,1,66112571.9264702,23803304.890985936,27626045.16127237,0.7758468986568987,0.7502553357753358,0.4628350322685191,0.417863718749254,0.0255915628815629,0.9670146739957772,0.0329853260042226,0.3600420343268411,22.17346617239489,42309267.03548426,1,2129.0,1308.0,1465944877.1816108,383421.92598828516,1260285667.029884,1.1631845981684485,0.6659021406727829,205659210.15172672,0.47947214076246336,0.29976826914086213,1705,1513,0.5298321939092604,792256768.1798819,1.1933274958585436,11714494452.10596,0.06252332960059724,45598913.16818606,2927.0,6329896.371282909,6329896.371282909,6329896.371282909,6329896.371282909,15.660794580921454
2025-08-01 00:00:00.000 UTC,124,123,81,62,62,6664855.474393759,1888.8091107247749,6329896.371282909,1793.9312728480231,0.0663456393793472,0.0093704640504332,53748.83447091741,15.232331538103024,51047.55138131378,14.467187684258253,0.6532258064516129,0.0952012383900928,1.1373487745281712,1.1619375422537206,1,27675436.423843812,10194153.319292633,11352722.025540356,0.8639030952380953,0.8405014285714285,0.4731151573556221,0.410209322508078,0.0234016666666667,0.9729116994768756,0.0270883005231242,0.368346614780385,24.93619256913441,17481283.10455118,1,1869.0,1292.0,690120012.0998057,191445.29696638483,1076041525.613775,0.6413507245514161,0.7089783281733746,-385921513.5139692,0.47482543182653436,0.22926942223100433,2015,1807,0.5272108843537415,-822945698.929165,0.7853014565939653,8609273427.007751,0.10218393107593668,74388167.45863749,3034.0,928329.8571840236,928329.8571840236,928329.8571840236,2706447.7040295484,13.741143475365597
