time_bucket,as_collateral_tx_count,as_debt_tx_count,liquidation_tx_count,unique_liquidated_users,unique_liquidators,liquidated_collateral_value_usd,liquidated_collateral_value_eth,liquidation_debt_covered_value_usd,liquidation_debt_covered_value_eth
2025-04-09 10:00:00.000 UTC,1,1,2,2,2,2847.0816868085335,1.9361364956514804,2644.927932681845,1.7987483417697783
2025-04-09 12:00:00.000 UTC,2,2,4,4,4,28562.04316430757,19.545936263773605,26997.226991145228,18.474602355744988
2025-04-10 08:00:00.000 UTC,1,1,2,2,2,26.14175441656852,0.01639584962170362,25.039865570435328,0.015704768927634026
2025-04-10 12:00:00.000 UTC,1,1,2,2,2,6754.100167123894,4.246145923501915,6389.422528686921,4.016963421151857
2025-04-10 14:00:00.000 UTC,5,5,10,10,9,12163.702717703804,7.838394726390057,11323.096775020047,7.297909437584917
2025-04-10 16:00:00.000 UTC,1,1,2,2,2,158.54194752404837,0.10566299381413137,149.9981770907475,0.09996911423565677
2025-04-10 18:00:00.000 UTC,1,1,2,2,2,37.52342345436894,0.02473827211882491,36.07408422445696,0.023782781968011004
2025-04-10 20:00:00.000 UTC,2,2,4,4,4,71.40240573789588,0.04681577434505094,69.65951945890703,0.0456727299867334
2025-04-10 22:00:00.000 UTC,1,1,2,2,2,23221.846410562484,15.217889588242015,22145.96776062618,14.51303378954057
2025-04-11 00:00:00.000 UTC,1,1,2,2,2,866.9359621744674,0.5685650899451212,805.6998282784085,0.5284022990719984
2025-04-11 08:00:00.000 UTC,1,1,2,2,2,1804.0462663606809,1.160358118638566,1686.6848554521937,1.084869675830411
2025-04-11 20:00:00.000 UTC,1,1,2,2,2,83.5554850711042,0.05314662774331174,80.6810293332641,0.05131828762756678
2025-04-11 22:00:00.000 UTC,1,1,2,2,2,14.70635217242915,0.009381257341246002,13.991533563424136,0.008925257046308132
2025-04-12 10:00:00.000 UTC,1,1,2,1,1,7626.911553246602,4.782823878592633,7330.0447408779455,4.5966591815136315
2025-04-12 22:00:00.000 UTC,1,1,2,2,2,14.840167231638652,0.008993416203655746,14.177934250244325,0.008592096039503765
2025-04-13 00:00:00.000 UTC,1,1,2,2,2,97.58462105045378,0.05942066140287973,92.58574320552894,0.05637678774797015
2025-04-13 22:00:00.000 UTC,1,1,2,2,2,15.006087068433876,0.009429490384182612,14.31081537259667,0.008992599883312071
2025-04-15 04:00:00.000 UTC,1,1,2,2,2,12.400862005813954,0.007561617238972174,11.515562611125006,0.007021841395309746
2025-04-15 22:00:00.000 UTC,1,1,2,2,2,8.280544821554269,0.005191130201166633,7.908040137891668,0.004957604346041122
2025-04-16 02:00:00.000 UTC,1,1,2,2,2,28.633293825474915,0.017913035094262664,27.126491565691115,0.016970486863056803
2025-04-16 06:00:00.000 UTC,31,31,62,60,15,432.9995510141291,0.2752273814172466,409.83682206010144,0.2605034224417634
2025-04-16 08:00:00.000 UTC,2,2,4,4,4,15.38522195087435,0.009779686245994266,14.400777548570519,0.009153949262886818
2025-04-16 12:00:00.000 UTC,2,2,4,4,4,3187.328104046661,2.01684868001123,3035.3998762619253,1.9207455972868075
2025-04-16 16:00:00.000 UTC,3,3,6,6,6,637149.5906878046,400.7204952070441,599286.9809058812,376.9081306077662
2025-04-16 22:00:00.000 UTC,1,1,2,1,1,577.5340610893886,0.3642911105212064,557.4653097000605,0.3516323459167396
2025-04-17 00:00:00.000 UTC,1,1,2,2,2,5.704329404411133,0.003597621950540474,5.440378857622585,0.003431170124121844
2025-04-17 02:00:00.000 UTC,2,2,4,4,3,11.966443817198284,0.007539326289132218,11.420466839302415,0.007195340232267466
2025-04-17 06:00:00.000 UTC,1,1,2,1,1,4.43191116635,0.00276288505669546,4.1515819869,0.002588125845198002
2025-04-17 14:00:00.000 UTC,1,1,2,2,2,157.69910301487204,0.09970919231240413,150.55537033962543,0.09519243346173528
2025-04-17 20:00:00.000 UTC,1,1,2,2,2,5.7190220920848605,0.003604663285579924,5.469986952668211,0.0034476980194741683
2025-04-18 06:00:00.000 UTC,2,2,4,4,3,10.87476040699413,0.006876724482517953,10.402183969916084,0.006577890299916642
2025-04-18 22:00:00.000 UTC,2,2,4,4,4,182747.20786190947,114.64444358525857,175141.99011499685,109.87368286128074
2025-04-20 10:00:00.000 UTC,4,4,8,8,5,13257.005589100674,8.380235679896037,12694.99039097585,8.025140177253258
2025-04-20 18:00:00.000 UTC,2,2,4,4,4,80.91120952909462,0.051144980216152706,77.37038047727516,0.048906706678624894
2025-04-21 00:00:00.000 UTC,2,2,4,4,4,5633.569978805514,3.4999984961915023,5439.703310379298,3.3795031814500125
2025-04-21 02:00:00.000 UTC,1,1,2,2,2,4579.9148237355685,2.8008430040397507,4418.8465116155385,2.7023381856832187
2025-04-21 16:00:00.000 UTC,4,4,8,8,7,462486.5500147765,288.9056539914462,434256.94937437715,271.28829325538186
2025-04-21 18:00:00.000 UTC,2,2,4,4,4,21786.74664192578,13.821625853868953,20740.80534750756,13.158073334514636
2025-04-22 00:00:00.000 UTC,11,11,22,22,13,984015.6380662358,624.890861409693,936326.6605849405,594.606373611459
2025-04-22 02:00:00.000 UTC,1,1,2,2,2,5.493215114715279,0.003478494367197143,5.254112923136999,0.0033270914385822876
2025-04-22 08:00:00.000 UTC,1,1,2,2,2,4393.455368624493,2.702799344619769,4220.635399512662,2.596481886275012
2025-04-22 14:00:00.000 UTC,1,1,2,2,2,3599.5130039171368,2.148458830194643,3484.1898818196755,2.079143095502502
2025-04-22 18:00:00.000 UTC,3,3,6,6,5,6381.0346258228155,3.7532657048974847,5925.731734813415,3.485463229626077
2025-04-22 20:00:00.000 UTC,2,2,4,4,4,8349.338173758113,4.889639793901134,7830.515990895896,4.585744013669253
2025-04-23 02:00:00.000 UTC,2,2,4,4,4,1418.2487920299789,0.7941209454293422,1343.3904976289468,0.7522041876382403
2025-04-23 04:00:00.000 UTC,1,1,2,2,2,75.80371903145598,0.042183923464016386,72.3789097197037,0.04027746668820453
2025-04-23 12:00:00.000 UTC,1,1,2,1,1,3394.857592486651,1.8745344174787102,3364.5764048430638,1.8578140906627456
2025-04-23 20:00:00.000 UTC,1,1,2,2,2,10.419540062414,0.005806915157500222,10.03541255433333,0.005592836510072387
2025-04-23 22:00:00.000 UTC,1,1,2,2,2,46.884603997313995,0.026061469971962195,45.07185562942689,0.025053798251132353
2025-04-24 08:00:00.000 UTC,3,3,6,6,6,2427.1084858075706,1.392339673808076,2307.809557877188,1.323903525648992
2025-04-24 16:00:00.000 UTC,1,1,2,2,2,1196.6410237997443,0.677639683201327,1123.6739137048025,0.6363204253086373
2025-04-25 04:00:00.000 UTC,1,1,2,1,1,25.421577613729053,0.014391662944798406,24.119143846042743,0.013654329169637956
2025-04-25 08:00:00.000 UTC,1,1,2,2,2,330.6627166640047,0.18621812654104875,314.1730556197267,0.17693184361541892
2025-04-25 14:00:00.000 UTC,1,1,2,1,1,4295.712263683618,2.3900570437245983,4110.729438931692,2.287135927009185
2025-04-25 18:00:00.000 UTC,1,1,2,2,2,15.971609616751188,0.008890926582270935,14.884443454465412,0.008285729139522125
2025-04-27 00:00:00.000 UTC,1,1,2,2,2,6.667561949827504,0.0036358159168697096,6.455427700274999,0.0035201350631409605
2025-04-27 02:00:00.000 UTC,1,1,2,2,2,6.293463953389749,0.0034691114438591074,5.968372111068687,0.0032899129361685605
2025-04-28 00:00:00.000 UTC,3,3,6,5,3,695.4634851206575,0.39158713594750283,664.2761071540549,0.3740315745310351
2025-04-29 16:00:00.000 UTC,1,1,2,2,2,2.438594401708178,0.001338535627742967,2.3294632258333334,0.0012786346417173076
2025-04-30 02:00:00.000 UTC,2,2,4,4,2,10.605330845728655,0.005884429550360742,10.156354662908496,0.005635315684571842
2025-04-30 12:00:00.000 UTC,4,4,8,8,8,14707.847864001404,8.249825679261217,13477.410210831666,7.560423827672696
2025-05-01 10:00:00.000 UTC,2,2,4,4,3,69.33196272823604,0.037693188619420434,66.88185772385583,0.0363607688233479
2025-05-01 12:00:00.000 UTC,3,3,6,4,3,143632.31152395435,77.75508838503025,114452.74163346668,61.96961423257347
2025-05-01 14:00:00.000 UTC,2,2,4,3,3,1647.7238459207047,0.8911634783882627,1576.9327443042998,0.8528758217523311
2025-05-03 16:00:00.000 UTC,1,1,2,2,2,0.46137278575482055,0.00025262987658917,0.4411181323076274,0.00024153922129439877
2025-05-04 16:00:00.000 UTC,1,1,2,2,2,15.22511572950891,0.008318623841915554,14.268178181748336,0.007795779479800017
2025-05-06 10:00:00.000 UTC,3,3,6,6,6,8581.788531351494,4.797186092345595,8022.4621690519,4.484558330459056
2025-05-06 16:00:00.000 UTC,1,1,2,2,2,15.396737056230174,0.008698223932800552,14.751385768055034,0.008333639988440547
2025-05-08 06:00:00.000 UTC,1,1,2,2,2,13.383715058911248,0.007004489841055395,12.944036550624997,0.006774335687488466
2025-05-08 08:00:00.000 UTC,1,1,2,2,2,314.18825738380673,0.16241518052540843,302.2393598343023,0.1562382405632972
2025-05-08 14:00:00.000 UTC,1,1,2,2,2,4206.765326200053,2.101946762328584,4010.582172852,2.0038446253709337
2025-05-08 18:00:00.000 UTC,3,3,6,6,6,24532.440688643856,11.87785904223448,23077.53846805215,11.173218743404233
2025-05-08 20:00:00.000 UTC,1,1,2,2,2,3.8491420944172083,0.001782889577074767,3.6465728352633264,0.001688790117203735
2025-05-09 00:00:00.000 UTC,2,2,4,4,4,297.46341829642,0.13530889044546643,280.7229427969952,0.1276936017318034
2025-05-09 06:00:00.000 UTC,8,8,16,15,11,131244.33510845513,57.795024411125006,124092.54570026512,54.6383282542363
2025-05-09 08:00:00.000 UTC,8,8,16,15,14,122428.43642911158,51.56797503483273,115885.2575079984,48.81002089791786
2025-05-09 18:00:00.000 UTC,1,1,2,1,1,40.569790408894875,0.01738600676733341,38.82276594152619,0.01663732705007982
2025-05-10 04:00:00.000 UTC,1,1,2,2,2,209.9486722497906,0.08981222818634317,202.63615752554654,0.08668405630772005
2025-05-10 08:00:00.000 UTC,1,1,2,2,2,547.7333058606778,0.22839898972031702,519.1167780499519,0.21646258283093633
2025-05-10 18:00:00.000 UTC,2,2,4,4,4,3982.9237681058185,1.6044927882511006,3824.2709690096253,1.5405707657189807
2025-05-10 20:00:00.000 UTC,3,3,6,6,6,13260.01472336995,5.3072402656244435,12603.059452644044,5.0442366624718185
2025-05-11 06:00:00.000 UTC,3,3,6,6,6,1348674.440515908,536.7113956895344,1266988.0728476122,504.23660231500395
2025-05-12 16:00:00.000 UTC,1,1,2,2,2,129142.12070829983,51.80032655448811,122603.34320327132,49.17755496789837
2025-05-12 18:00:00.000 UTC,2,2,4,4,4,2751.5946347024064,1.121102269860636,2605.514329100956,1.0615837828053678
2025-05-13 02:00:00.000 UTC,1,1,2,2,2,155.90322189869627,0.06397848355128492,148.59767945285842,0.060980490405674874
2025-05-14 12:00:00.000 UTC,1,1,2,2,2,0.017134314365361704,6.547457508744e-06,0.0163856161640795,6.2612522631524674e-06
2025-05-14 16:00:00.000 UTC,1,1,2,2,2,2929.4560372562837,1.1333881361967582,2772.5059858911186,1.072672536374704
2025-05-14 22:00:00.000 UTC,1,1,2,2,2,16.74104356623175,0.0064396798120774125,16.14992554383333,0.0062122979667056785
2025-05-15 06:00:00.000 UTC,2,2,4,4,4,55898.673979133724,21.81067307095432,52961.144293104815,20.664874939502845
2025-05-15 14:00:00.000 UTC,2,2,4,4,4,52217.56353459957,20.69100840785697,48173.19615414782,19.08866382214444
2025-05-15 18:00:00.000 UTC,1,1,2,2,2,476.37176453721963,0.18728452384872835,451.38614019922187,0.17746417374164575
2025-05-16 14:00:00.000 UTC,2,2,4,2,2,24762.21687135597,9.547795995704382,23633.754230041446,9.112684303995563
2025-05-16 20:00:00.000 UTC,3,3,6,6,5,159108.85394582286,61.70850605906407,152688.9913628078,59.2186740804293
2025-05-17 00:00:00.000 UTC,3,3,6,6,6,65314.07682819329,26.10354264992796,61436.20200787485,24.55401585408222
2025-05-17 04:00:00.000 UTC,1,1,2,2,2,33.51567474929031,0.013400835860774578,31.776393659409244,0.012705416990733
2025-05-17 06:00:00.000 UTC,1,1,2,1,1,264.40504048291984,0.10599389702322477,254.11344642467375,0.10186823376498202
2025-05-17 12:00:00.000 UTC,1,1,2,2,2,1632.3826349204455,0.6593744822594084,1552.1143832826087,0.6269575497313558
2025-05-17 14:00:00.000 UTC,1,1,2,2,2,21.268511145686162,0.008582357054584724,20.028786749778334,0.008082108112905708
2025-05-17 16:00:00.000 UTC,1,1,2,2,2,1059.8875918875708,0.4288627962253248,999.2476586285949,0.40432647087163465
2025-05-18 02:00:00.000 UTC,2,2,4,4,4,28.399429805184155,0.011436597416178328,27.100688796345132,0.010913594113946766
2025-05-18 18:00:00.000 UTC,4,4,8,8,7,1755337.6345339706,712.2281394392302,1643290.098154222,666.7751884737638
2025-05-18 20:00:00.000 UTC,16,16,32,32,18,582057.6605771517,242.4158969469747,548908.2942741924,228.61869745911324
2025-05-18 22:00:00.000 UTC,2,2,4,4,4,132711.96979346417,54.52953845460978,125971.48418664157,51.757856662441434
2025-05-19 04:00:00.000 UTC,1,1,2,2,2,2048.8658613843445,0.8601522695352465,1950.2492468032592,0.8187558581763867
2025-05-19 06:00:00.000 UTC,1,1,2,2,2,1025.3687460163876,0.42946008822806314,977.7537217934449,0.4095177675881492
2025-05-19 08:00:00.000 UTC,1,1,2,2,2,4.009701604346333,0.0016662284168966223,3.862681046270463,0.0016051341267086842
2025-05-20 04:00:00.000 UTC,1,1,2,2,2,31.868745893613614,0.012434640724379924,30.25219700215027,0.011803718879441415
2025-05-20 12:00:00.000 UTC,1,1,2,2,2,2173.3268613663713,0.8719678660293768,2064.162267975378,0.8281785129571811
2025-05-21 16:00:00.000 UTC,2,2,4,4,4,20157.930053557808,7.885272391009555,18617.070531346293,7.283424040317879
2025-05-22 02:00:00.000 UTC,1,1,2,2,2,416.891606942979,0.16046505354938223,398.04810137336455,0.1532106804239558
2025-05-23 02:00:00.000 UTC,1,1,2,2,2,118.20983355516752,0.043648240179378364,112.47411663752119,0.04153006512894789
2025-05-23 06:00:00.000 UTC,1,1,2,2,2,409.6733259037499,0.15353637681538798,391.1499636049737,0.1465941607879164
2025-05-23 10:00:00.000 UTC,3,3,6,6,5,77344.42758148898,29.103033351521198,72971.0262856741,27.457995065560635
2025-05-23 12:00:00.000 UTC,4,4,8,8,8,48064.61084073171,18.809064681914784,44536.81690246746,17.429129686914052
2025-05-23 20:00:00.000 UTC,1,1,2,2,2,34.160355650453795,0.013401556626821125,32.733820487247,0.01284194905738282
2025-05-24 20:00:00.000 UTC,1,1,2,1,1,1002.7571356506083,0.3935906100881564,963.7262234310864,0.3782706487469572
2025-05-25 14:00:00.000 UTC,1,1,2,2,2,32368.52656871628,12.911188288742443,30739.04261315588,12.261290233057919
2025-05-26 00:00:00.000 UTC,1,1,2,2,2,11.189015045740154,0.004372402232066801,10.706425724915224,0.004183801203064737
2025-05-26 16:00:00.000 UTC,1,1,2,2,2,1783.7414383505584,0.6998140444151661,1701.1858667086124,0.6674290092360239
2025-05-26 20:00:00.000 UTC,1,1,2,2,2,618.264101979336,0.24190367668360135,596.1267943117068,0.23324220479550534
2025-05-28 06:00:00.000 UTC,1,1,2,2,2,128.79292583338278,0.04887324069438322,124.3166636972645,0.04717462848598194
2025-05-28 10:00:00.000 UTC,2,2,4,4,3,1.503289130570208,0.0005695612762470529,1.4492822745532747,0.0005490945481808403
2025-05-28 12:00:00.000 UTC,1,1,2,2,2,162.6867107098958,0.0609735233916484,155.76637799674054,0.058379735584185306
2025-05-28 18:00:00.000 UTC,1,1,2,2,2,1370.1682953194525,0.5180292210677598,1301.4119816527668,0.4920365378884601
2025-05-29 02:00:00.000 UTC,1,1,2,2,2,10300.940861429586,3.7462315031497275,9802.842264722372,3.5650329992881944
2025-05-29 12:00:00.000 UTC,1,1,2,2,2,2306.2824618590435,0.8548454637817265,2177.1504843511166,0.8070031749826925
2025-05-29 16:00:00.000 UTC,1,1,2,2,2,367.92423662718335,0.13885826712448215,350.37351918652365,0.13223438900509302
2025-05-29 20:00:00.000 UTC,1,1,2,2,2,1714.9141315916797,0.6465248360231945,1599.7875619240474,0.6031218762687802
2025-05-30 00:00:00.000 UTC,8,8,16,16,11,29145.937527662456,11.145408534884332,27135.67956896676,10.37738867392981
2025-05-30 02:00:00.000 UTC,1,1,2,2,2,35.754151328000006,0.013605865633290613,34.20350597744608,0.01301578410974757
2025-05-30 16:00:00.000 UTC,4,4,8,8,8,43947.58384633768,17.139658919058817,41105.19302379502,16.031381589517597
2025-05-30 22:00:00.000 UTC,3,3,6,6,4,15430.504321313716,6.070271254327999,14364.281583299284,5.651044385933192
2025-05-31 00:00:00.000 UTC,3,3,6,6,6,36121.86501759088,14.336073412015697,34084.419469679735,13.527657156244162
2025-05-31 02:00:00.000 UTC,3,3,6,6,4,78540.3209147793,31.37283991877468,72027.38003518626,28.771294501079723
2025-05-31 08:00:00.000 UTC,1,1,2,2,2,21.31185243924176,0.00843959948432986,20.037447284982193,0.007934928832645282
2025-06-01 12:00:00.000 UTC,3,3,6,6,6,40576.65551345448,16.269323541223592,38527.92192856938,15.447878604847583
2025-06-02 02:00:00.000 UTC,1,1,2,2,2,482.21763580589993,0.19205654392945182,450.95803302775,0.1796083732037462
2025-06-02 22:00:00.000 UTC,1,1,2,2,2,89.69447534902083,0.03464193199317597,82.20623826588297,0.031748140319063436
2025-06-03 20:00:00.000 UTC,1,1,2,2,2,16232.323674972973,6.213202795849644,15394.611168182031,5.892565859681511
2025-06-04 00:00:00.000 UTC,1,1,2,2,2,169.12713854374803,0.06494136496137838,159.72935337439424,0.06133256639670454
2025-06-04 02:00:00.000 UTC,1,1,2,2,2,2.486262066415329,0.000947588609013814,2.3781409968750005,0.0009063867694648699
2025-06-05 10:00:00.000 UTC,1,1,2,2,2,84.28673588338151,0.03235900830715624,80.18844460680864,0.030785615565602876
2025-06-05 14:00:00.000 UTC,1,1,2,2,2,8.372241738816081,0.0032301849837074216,8.066849391145833,0.003112353620897301
2025-06-05 16:00:00.000 UTC,1,1,2,2,2,4.815541385761999,0.0018709567111010916,4.6617191477999995,0.001811189114024022
2025-06-05 18:00:00.000 UTC,7,7,14,14,10,151089.22611696913,58.94081092655748,140620.69834973436,54.858525592366284
2025-06-05 20:00:00.000 UTC,23,23,46,46,27,1005816.0594414889,409.9660799789571,955736.2293934108,389.59913939913605
2025-06-05 22:00:00.000 UTC,3,3,6,6,6,101.09067341718941,0.04161535210083936,94.55775031584724,0.03892598331456179
2025-06-06 00:00:00.000 UTC,7,7,14,14,6,21900.517107932745,9.042112724092846,20705.955827636677,8.548940778653654
2025-06-06 16:00:00.000 UTC,1,1,2,2,2,8091.155362856986,3.233054505693793,7702.8858598258275,3.0779495581108036
2025-06-07 02:00:00.000 UTC,1,1,2,2,2,26.676355177643014,0.010739700371600124,25.518877731555172,0.010273793862326111
2025-06-07 08:00:00.000 UTC,1,1,2,2,2,2567.5987510521795,1.0309545503257336,2446.2144716745697,0.9822151550231768
2025-06-07 10:00:00.000 UTC,1,1,2,2,2,1.078172036229167,0.0004318141888046377,1.0379613733666664,0.0004157092470453463
2025-06-07 18:00:00.000 UTC,1,1,2,2,2,1.09306109932425,0.00043377888093779207,1.0529805024057046,0.000417872620862153
2025-06-08 02:00:00.000 UTC,1,1,2,2,2,0.8641677142616153,0.000343450513333345,0.8274237295788749,0.0003288473225479664
2025-06-08 12:00:00.000 UTC,1,1,2,2,2,0.8695954170090892,0.000345976238016046,0.8309102020483329,0.00033058505435186626
2025-06-08 14:00:00.000 UTC,2,2,4,4,3,4.278785413461839,0.0017009474702447485,4.120759437755342,0.0016381253147796386
2025-06-08 20:00:00.000 UTC,1,1,2,2,2,1.3994609917539285e-05,5.516812520769528e-09,1.300616308333333e-05,5.1271578622797e-09
2025-06-09 20:00:00.000 UTC,1,1,2,2,2,0.0019000775833333333,7.2991063396191e-07,0.0018187488130975002,6.986281033165306e-07
2025-06-09 22:00:00.000 UTC,2,2,4,4,3,7.586039657367559,0.0028508780517687397,7.208794085355916,0.0027091190253770575
2025-06-10 10:00:00.000 UTC,1,1,2,2,2,13775.6433269449,5.0718780082637,13001.415294879367,4.786291791361105
2025-06-10 14:00:00.000 UTC,2,2,4,4,4,4481.899383498563,1.6381909896109215,4251.779138724843,1.554081259493175
2025-06-10 20:00:00.000 UTC,1,1,2,2,2,16.59249262917279,0.0060044949685456395,15.999122277334866,0.005789765615561041
2025-06-11 06:00:00.000 UTC,1,1,2,2,2,40.747950955247674,0.014593619661942562,39.16037996340204,0.01402502404963938
2025-06-11 20:00:00.000 UTC,3,3,6,6,5,576.2608956507842,0.2047963458599361,548.9916976932391,0.19510519882283106
2025-06-12 02:00:00.000 UTC,1,1,2,1,1,25.78327318817458,0.009315130898611006,24.672988696817775,0.008914000859914837
2025-06-12 20:00:00.000 UTC,7,7,14,14,9,15534.534247697286,5.825272482620439,14702.554537926295,5.513501374303138
2025-06-13 00:00:00.000 UTC,23,23,46,46,31,910603.961812151,359.2452842906023,860988.5581632499,339.71708950049606
2025-06-13 02:00:00.000 UTC,2,2,4,4,3,32564.16004168274,13.06010569206736,30660.22260755489,12.296617067840828
